state,species,taxon_general,taxon_specific,Ranking,Notes,acceptedName
illinois,Cimicifuga racemosa,Plants,NA,E,NA,Actaea racemosa
illinois,Cimicifuga rubifolia,Plants,NA,E,NA,Actaea rubifolia
illinois,Circaea alpina,Plants,NA,E,NA,Circaea alpina
illinois,Cladrastis lutea,Plants,NA,E,NA,Cladrastis kentukea
illinois,Clematis crispa,Plants,NA,E,NA,Clematis crispa
illinois,Clematis occidentalis,Plants,NA,E,NA,Clematis occidentalis
illinois,Clematis viorna,Plants,NA,E,NA,Clematis viorna
illinois,Collinsia violacea,Plants,NA,E,NA,Collinsia violacea
illinois,Comptonia peregrina,Plants,NA,E,NA,Comptonia peregrina
illinois,Conioselinum chinense,Plants,NA,E,NA,Conioselinum chinense
illinois,Corallorhiza maculata,Plants,NA,E,NA,Corallorhiza maculata
illinois,Cornus canadensis,Plants,NA,E,NA,Cornus canadensis
illinois,Corydalis aurea,Plants,NA,E,NA,Corydalis aurea
illinois,Corydalis halei,Plants,NA,E,NA,Corydalis micrantha
illinois,Corydalis sempervirens,Plants,NA,E,NA,Capnoides sempervirens
illinois,Corylus cornuta,Plants,NA,E,NA,Corylus cornuta
illinois,Cynosciadium digitatum,Plants,NA,E,NA,Cynosciadium digitatum
illinois,Cypripedium acaule,Plants,NA,E,NA,Cypripedium acaule
illinois,Cypripedium parviflorum,Plants,NA,E,NA,Cypripedium parviflorum
illinois,Cypripedium reginae,Plants,NA,E,NA,Cypripedium reginae
illinois,Cystopteris laurentiana,Plants,NA,E,NA,Cystopteris laurentiana
illinois,Dalea foliosa,Plants,NA,E,NA,Dalea foliosa
illinois,Dennstaedtia punctilobula,Plants,NA,E,NA,Dennstaedtia punctilobula
illinois,Deschampsia flexuosa,Plants,NA,E,NA,Avenella flexuosa
illinois,Dichanthelium boreale,Plants,NA,E,NA,Panicum boreale
illinois,Dichanthelium joori,Plants,NA,E,NA,Panicum commutatum
illinois,Dichanthelium portoricense,Plants,NA,E,NA,Panicum portoricense
illinois,Dichanthelium ravenelii,Plants,NA,E,NA,Panicum ravenelii
illinois,Dichanthelium yadkinense,Plants,NA,E,NA,Panicum dichotomum
illinois,Draba cuneifolia,Plants,NA,E,NA,Draba cuneifolia
illinois,Drosera rotundifolia,Plants,NA,E,NA,Drosera rotundifolia
illinois,Dryopteris celsa,Plants,NA,E,NA,Dryopteris celsa
illinois,Echinodorus tenellus,Plants,NA,E,NA,Helanthium tenellum
illinois,Eleocharis olivacea,Plants,NA,E,NA,Eleocharis flavescens
illinois,Eleocharis pauciflora,Plants,NA,E,NA,Eleocharis quinqueflora
illinois,Elymus trachycaulus,Plants,NA,E,NA,Elymus violaceus
illinois,Equisetum scirpoides,Plants,NA,E,NA,Equisetum scirpoides
illinois,Equisetum sylvaticum,Plants,NA,E,NA,Equisetum sylvaticum
illinois,Eriophorum virginicum,Plants,NA,E,NA,Eriophorum virginicum
illinois,Eryngium prostratum,Plants,NA,E,NA,Eryngium prostratum
illinois,Eupatorium hyssopifolium,Plants,NA,E,NA,Eupatorium hyssopifolium
illinois,Euphorbia spathulata,Plants,NA,E,NA,Euphorbia spathulata
illinois,Fimbristylis vahlii,Plants,NA,E,NA,Fimbristylis vahlii
illinois,Galactia mohlenbrockii,Plants,NA,E,NA,Lackeya multiflora
illinois,Galium virgatum,Plants,NA,E,NA,Galium virgatum
illinois,Geranium bicknellii,Plants,NA,E,NA,Geranium bicknellii
illinois,Glyceria arkansana,Plants,NA,E,NA,Glyceria arkansana
illinois,Gratiola quartermaniae,Plants,NA,E,NA,Gratiola quartermaniae
illinois,Gymnocarpium dryopteris,Plants,NA,E,NA,Gymnocarpium dryopteris
illinois,Gymnocarpium robertianum,Plants,NA,E,NA,Gymnocarpium robertianum
illinois,Hackelia deflexa,Plants,NA,E,NA,Hackelia deflexa
illinois,Halesia carolina,Plants,NA,E,NA,Halesia carolina
illinois,Helianthus giganteus,Plants,NA,E,NA,Helianthus giganteus
illinois,Heliotropium tenellum,Plants,NA,E,NA,Euploca tenella
illinois,Heteranthera reniformis,Plants,NA,E,NA,Heteranthera reniformis
illinois,Hexalectris spicata,Plants,NA,E,NA,Hexalectris spicata
illinois,Hudsonia tomentosa,Plants,NA,E,NA,Hudsonia tomentosa
illinois,Hydrolea uniflora,Plants,NA,E,NA,Hydrolea uniflora
illinois,Hypericum adpressum,Plants,NA,E,NA,Hypericum adpressum
illinois,Hypericum kalmianum,Plants,NA,E,NA,Hypericum kalmianum
illinois,Iliamna remota,Plants,NA,E,NA,Iliamna remota
illinois,Iresine rhizomatosa,Plants,NA,E,NA,Iresine rhizomatosa
illinois,Isoetes butleri,Plants,NA,E,NA,Isoetes butleri
illinois,Isotria medeoloides,Plants,NA,E,NA,Isotria medeoloides
illinois,Isotria verticillata,Plants,NA,E,NA,Isotria verticillata
illinois,Juncus vaseyi,Plants,NA,E,NA,Juncus vaseyi
illinois,Juniperus horizontalis,Plants,NA,E,NA,Juniperus horizontalis
illinois,Justicia ovata,Plants,NA,E,NA,Justicia ovata
illinois,Lechea intermedia,Plants,NA,E,NA,Lechea intermedia
illinois,Lespedeza leptostachya,Plants,NA,E,NA,Lespedeza leptostachya
illinois,Lesquerella ludoviciana,Plants,NA,E,NA,Physaria ludoviciana
illinois,Lonicera dioica,Plants,NA,E,NA,Lonicera dioica
illinois,Lonicera flava,Plants,NA,E,NA,Lonicera flava
illinois,Luzula acuminata,Plants,NA,E,NA,Luzula acuminata
illinois,Lycopodiella inundata,Plants,NA,E,NA,Lycopodiella inundata
illinois,Lycopodium clavatum,Plants,NA,E,NA,Lycopodium clavatum
illinois,Lycopodium dendroideum,Plants,NA,E,NA,Dendrolycopodium dendroideum
illinois,Lysimachia radicans,Plants,NA,E,NA,Lysimachia radicans
illinois,Malus angustifolia,Plants,NA,E,NA,Malus angustifolia
illinois,Malvastrum hispidum,Plants,NA,E,NA,Malvastrum hispidum
illinois,Matelea decipiens,Plants,NA,E,NA,Matelea decipiens
illinois,Medeola virginiana,Plants,NA,E,NA,Medeola virginiana
illinois,Megalodonta beckii,Plants,NA,E,NA,Bidens beckii
illinois,Melanthera nivea,Plants,NA,E,NA,Melanthera nivea
illinois,Melica mutica,Plants,NA,E,NA,Melica mutica
illinois,Mentzelia oligosperma,Plants,NA,E,NA,Mentzelia oligosperma
illinois,Mimulus glabratus,Plants,NA,E,NA,Erythranthe glabrata
illinois,Mirabilis hirsuta,Plants,NA,E,NA,Mirabilis hirsuta
illinois,Nemophila triloba,Plants,NA,E,NA,Nemophila aphylla
illinois,Nothocalais cuspidata,Plants,NA,E,NA,Microseris cuspidata
illinois,Opuntia fragilis,Plants,NA,E,NA,Opuntia fragilis
illinois,Orobanche fasciculata,Plants,NA,E,NA,Aphyllon fasciculatum
illinois,Penstemon grandiflorus,Plants,NA,E,NA,Penstemon grandiflorus
illinois,Penstemon tubaeflorus,Plants,NA,E,NA,Penstemon tubaeflorus
illinois,Phacelia gilioides,Plants,NA,E,NA,Phacelia gilioides
illinois,Phegopteris connectilis,Plants,NA,E,NA,Phegopteris connectilis
illinois,Phlox pilosa,Plants,NA,E,NA,Phlox pilosa
illinois,Pinus banksiana,Plants,NA,E,NA,Pinus banksiana
illinois,Pinus echinata,Plants,NA,E,NA,Pinus echinata
illinois,Pinus resinosa,Plants,NA,E,NA,Pinus resinosa
illinois,Plantago cordata,Plants,NA,E,NA,Plantago cordata
illinois,Platanthera ciliaris,Plants,NA,E,NA,Platanthera ciliaris
illinois,Platanthera clavellata,Plants,NA,E,NA,Platanthera clavellata
illinois,Platanthera leucophaea,Plants,NA,E,NA,Platanthera leucophaea
illinois,Platanthera psycodes,Plants,NA,E,NA,Platanthera psycodes
illinois,Poa alsodes,Plants,NA,E,NA,Poa alsodes
illinois,Poa languida,Plants,NA,E,NA,Poa saltuensis
illinois,Poa wolfii,Plants,NA,E,NA,Poa wolfii
illinois,Pogonia ophioglossoides,Plants,NA,E,NA,Pogonia ophioglossoides
illinois,Polanisia jamesii,Plants,NA,E,NA,Polanisia jamesii
illinois,Polygala incarnata,Plants,NA,E,NA,Polygala incarnata
illinois,Polygonum careyi,Plants,NA,E,NA,Persicaria careyi
illinois,Populus balsamifera,Plants,NA,E,NA,Populus balsamifera
illinois,Potamogeton praelongus,Plants,NA,E,NA,Potamogeton praelongus
illinois,Potamogeton pulcher,Plants,NA,E,NA,Potamogeton pulcher
illinois,Potamogeton robbinsii,Plants,NA,E,NA,Potamogeton robbinsii
illinois,Potamogeton strictifolius,Plants,NA,E,NA,Potamogeton strictifolius
illinois,Primula mistassinica,Plants,NA,E,NA,Primula mistassinica
illinois,Ptilimnium nuttallii,Plants,NA,E,NA,Ptilimnium nuttallii
illinois,Quercus texana,Plants,NA,E,NA,Quercus texana
illinois,Rhexia mariana,Plants,NA,E,NA,Rhexia mariana
illinois,Rhynchospora alba,Plants,NA,E,NA,Rhynchospora alba
illinois,Rhynchospora glomerata,Plants,NA,E,NA,Rhynchospora glomerata
illinois,Ribes hirtellum,Plants,NA,E,NA,Ribes hirtellum
illinois,Rosa acicularis,Plants,NA,E,NA,Rosa acicularis
illinois,Sabatia campestris,Plants,NA,E,NA,Sabatia campestris
illinois,Sagittaria australis,Plants,NA,E,NA,Sagittaria australis
illinois,Salix serissima,Plants,NA,E,NA,Salix serissima
illinois,Salix syrticola,Plants,NA,E,NA,Salix cordata
illinois,Sambucus racemosa,Plants,NA,E,NA,Sambucus racemosa
illinois,Sanguisorba canadensis,Plants,NA,E,NA,Sanguisorba canadensis
illinois,Sanicula smallii,Plants,NA,E,NA,Sanicula smallii
illinois,Sarracenia purpurea,Plants,NA,E,NA,Sarracenia purpurea
illinois,Saxifraga virginiensis,Plants,NA,E,NA,Micranthes virginiensis
illinois,Schizachne purpurascens,Plants,NA,E,NA,Schizachne purpurascens
illinois,Schoenoplectus purshianus,Plants,NA,E,NA,Schoenoplectiella purshiana
illinois,Schoenoplectus smithii,Plants,NA,E,NA,Schoenoplectiella smithii
illinois,Scirpus hattorianus,Plants,NA,E,NA,Scirpus hattorianus
illinois,Scirpus microcarpus,Plants,NA,E,NA,Scirpus microcarpus
illinois,Scleria muhlenbergii,Plants,NA,E,NA,Scleria muhlenbergii
illinois,Scleria pauciflora,Plants,NA,E,NA,Scleria pauciflora
illinois,Shepherdia canadensis,Plants,NA,E,NA,Shepherdia canadensis
illinois,Silene ovata,Plants,NA,E,NA,Silene ovata
illinois,Silene regia,Plants,NA,E,NA,Silene regia
illinois,Sisyrinchium atlanticum,Plants,NA,E,NA,Sisyrinchium atlanticum
illinois,Sisyrinchium montanum,Plants,NA,E,NA,Sisyrinchium montanum
illinois,Sorbus americana,Plants,NA,E,NA,Sorbus americana
illinois,Sparganium americanum,Plants,NA,E,NA,Sparganium americanum
illinois,Sparganium emersum,Plants,NA,E,NA,Sparganium emersum
illinois,Spiranthes lucida,Plants,NA,E,NA,Spiranthes lucida
illinois,Spiranthes vernalis,Plants,NA,E,NA,Spiranthes vernalis
illinois,Stellaria pubera,Plants,NA,E,NA,Stellaria pubera
illinois,Stylisma pickeringii,Plants,NA,E,NA,Stylisma pickeringii
illinois,Styrax grandifolius,Plants,NA,E,NA,Styrax grandifolium
illinois,Symphoricarpos albus,Plants,NA,E,NA,Symphoricarpos albus
illinois,Talinum calycinum,Plants,NA,E,NA,Phemeranthus calycinus
illinois,Tetraneuris herbacea,Plants,NA,E,NA,Tetraneuris herbacea
illinois,Thelypteris noveboracensis,Plants,NA,E,NA,Parathelypteris noveboracensis
illinois,Torreyochloa pallida,Plants,NA,E,NA,Torreyochloa pallida
illinois,Tracaulon arifolium,Plants,NA,E,NA,Persicaria arifolia
illinois,Tradescantia bracteata,Plants,NA,E,NA,Tradescantia bracteata
illinois,Trichomanes boschianum,Plants,NA,E,NA,Vandenboschia boschiana
illinois,Trichophorum cespitosum,Plants,NA,E,NA,Trichophorum cespitosum
illinois,Trientalis borealis,Plants,NA,E,NA,Lysimachia borealis
illinois,Trillium cernuum,Plants,NA,E,NA,Trillium cernuum
illinois,Trillium erectum,Plants,NA,E,NA,Trillium erectum
illinois,Trillium viride,Plants,NA,E,NA,Trillium viride
illinois,Ulmus thomasii,Plants,NA,E,NA,Ulmus thomasii
illinois,Utricularia cornuta,Plants,NA,E,NA,Utricularia cornuta
illinois,Utricularia minor,Plants,NA,E,NA,Utricularia minor
illinois,Utricularia subulata,Plants,NA,E,NA,Utricularia subulata
illinois,Vaccinium corymbosum,Plants,NA,E,NA,Vaccinium corymbosum
illinois,Vaccinium macrocarpon,Plants,NA,E,NA,Vaccinium macrocarpum
illinois,Vaccinium oxycoccos,Plants,NA,E,NA,Vaccinium oxycoccos
illinois,Vaccinium stamineum,Plants,NA,E,NA,Vaccinium stamineum
illinois,Valeriana uliginosa,Plants,NA,E,NA,Valeriana uliginosa
illinois,Valerianella chenopodifolia,Plants,NA,E,NA,Valerianella chenopodiifolia
illinois,Valerianella umbilicata,Plants,NA,E,NA,Valerianella umbilicata
illinois,Veronica americana,Plants,NA,E,NA,Veronica americana
illinois,Viola blanda,Plants,NA,E,NA,Viola blanda
illinois,Viola canadensis,Plants,NA,E,NA,Viola canadensis
illinois,Viola primulifolia,Plants,NA,E,NA,Viola primulifolia
illinois,Woodsia ilvensis,Plants,NA,E,NA,Woodsia ilvensis
illinois,Zigadenus elegans,Plants,NA,E,NA,Anticlea elegans
illinois,Apalone mutica,Reptiles,Turtles,E,NA,Apalone mutica
illinois,Clemmys guttata,Reptiles,Turtles,E,NA,Clemmys guttata
illinois,Emydoidea blandingii,Reptiles,Turtles,E,NA,Emydoidea blandingii
illinois,Kinosternon flavescens,Reptiles,Turtles,E,NA,Kinosternon flavescens
illinois,Macrochelys temminckii,Reptiles,Turtles,E,NA,Macrochelys temminckii
illinois,Pseudemys concinna,Reptiles,Turtles,E,NA,Pseudemys concinna
illinois,Masticophis flagellum,Reptiles,Snakes,E,NA,Coluber flagellum
illinois,Nerodia fasciata,Reptiles,Snakes,E,NA,Nerodia fasciata
illinois,Pantherophis emoryi,Reptiles,Snakes,E,NA,Pantherophis emoryi
illinois,Sistrurus catenatus,Reptiles,Snakes,E,NA,Sistrurus catenatus
indiana,Cryptobranchus alleganiensis,Amphibians,Salamanders,E,NA,Cryptobranchus alleganiensis
indiana,Pseudotriton ruber,Amphibians,Salamanders,E,NA,Pseudotriton ruber
indiana,Aneides aeneus,Amphibians,Salamanders,E,NA,Aneides aeneus
indiana,Ambystoma talpoideum,Amphibians,Salamanders,E,NA,Ambystoma talpoideum
indiana,Lithobates areolatus,Amphibians,Frogs,E,NA,Lithobates areolatus
indiana,Lithobates blairi,Amphibians,Frogs,E,NA,Lithobates blairi
indiana,Cygnus buccinator,Birds,NA,E,NA,Cygnus buccinator
indiana,Botaurus lentiginosus,Birds,NA,E,NA,Botaurus lentiginosus
indiana,Ixobrychus exilis,Birds,NA,E,NA,Ixobrychus exilis
indiana,Nycticorax nycticorax,Birds,NA,E,NA,Nycticorax nycticorax
indiana,Nyctanassa violacea,Birds,NA,E,NA,Nycticorax violaceus
indiana,Circus cyaneus,Birds,NA,E,NA,Circus cyaneus
indiana,Laterallus jamaicensis,Birds,NA,E,NA,Laterallus jamaicensis
indiana,Rallus elegans,Birds,NA,E,NA,Rallus elegans
indiana,Rallus limicola,Birds,NA,E,NA,Rallus limicola
indiana,Gallinula galeata,Birds,NA,E,NA,Gallinula chloropus
indiana,Grus americana,Birds,NA,E,NA,Grus americana
indiana,Charadrius melodus,Birds,NA,E,NA,Charadrius melodus
indiana,Bartramia longicauda,Birds,NA,E,NA,Bartramia longicauda
indiana,Calidris canutus,Birds,NA,E,NA,Calidris canutus
indiana,Sternula antillarum,Birds,NA,E,NA,Sternula antillarum
indiana,Chlidonias niger,Birds,NA,E,NA,Chlidonias niger
indiana,Tyto alba,Birds,NA,E,NA,Tyto alba
indiana,Asio flammeus,Birds,NA,E,NA,Asio flammeus
indiana,Lanius ludovicianus,Birds,NA,E,NA,Lanius ludovicianus
indiana,Cistothorus platensis,Birds,NA,E,NA,Cistothorus platensis
indiana,Cistothorus palustris,Birds,NA,E,NA,Cistothorus palustris
indiana,Vermivora chrysoptera,Birds,NA,E,NA,Vermivora chrysoptera
indiana,Setophaga cerulea,Birds,NA,E,NA,Setophaga cerulea
indiana,Setophaga kirtlandii,Birds,NA,E,NA,Setophaga kirtlandii
indiana,Ammodramus henslowii,Birds,NA,E,NA,Ammodramus henslowii
indiana,Xanthocephalus xanthocephalus,Birds,NA,E,NA,Xanthocephalus xanthocephalus
indiana,Ichthyomyzon fossor,Fish,NA,E,NA,Ichthyomyzon fossor
indiana,Acipenser fulvescens,Fish,NA,E,NA,Acipenser fulvescens
indiana,Clinostomus elongatus,Fish,NA,E,NA,Clinostomus elongatus
indiana,Hybopsis amnis,Fish,NA,E,NA,Hybopsis amnis
indiana,Moxostoma valenciennesi,Fish,NA,E,NA,Moxostoma valenciennesi
indiana,Amblyopsis hoosieri,Fish,NA,E,NA,Amblyopsis hoosieri
indiana,Lepomis symmetricus,Fish,NA,E,NA,Lepomis symmetricus
indiana,Etheostoma variatum,Fish,NA,E,NA,Etheostoma variatum
indiana,Percina copelandi,Fish,NA,E,NA,Percina copelandi
indiana,Percina evides,Fish,NA,E,NA,Percina evides
indiana,Cyprogenia stegaria,Invertebrates,Mollusks,E,NA,Cyprogenia stegaria
indiana,Epioblasma perobliqua,Invertebrates,Mollusks,E,NA,Epioblasma perobliqua
indiana,Epioblasma rangiana,Invertebrates,Mollusks,E,NA,Epioblasma rangiana
indiana,Epioblasma triquetra,Invertebrates,Mollusks,E,NA,Epioblasma triquetra
indiana,Obovaria subrotunda,Invertebrates,Mollusks,E,NA,Obovaria subrotunda
indiana,Potamilus capax,Invertebrates,Mollusks,E,NA,Potamilus capax
indiana,Villosa fabalis,Invertebrates,Mollusks,E,NA,Paetulunio fabalis
indiana,Plethobasus cyphyus,Invertebrates,Mollusks,E,NA,Plethobasus cyphyus
indiana,Pleurobema clava,Invertebrates,Mollusks,E,NA,Pleurobema clava
indiana,Pleurobema plenum,Invertebrates,Mollusks,E,NA,Pleurobema plenum
indiana,Theliderma cylindrica,Invertebrates,Mollusks,E,NA,Theliderma cylindrica
indiana,Myotis grisescens,Mammals,NA,E,NA,Myotis grisescens
indiana,Myotis lucifugus,Mammals,NA,E,NA,Myotis lucifugus
indiana,Myotis septentrionalis,Mammals,NA,E,NA,Myotis septentrionalis
indiana,Myotis sodalis,Mammals,NA,E,NA,Myotis sodalis
indiana,Perimyotis subflavus,Mammals,NA,E,NA,Perimyotis subflavus
indiana,Nycticeius humeralis,Mammals,NA,E,NA,Nycticeius humeralis
indiana,Sylvilagus aquaticus,Mammals,NA,E,NA,Sylvilagus aquaticus
indiana,Spermophilus franklinii,Mammals,NA,E,NA,Poliocitellus franklinii
indiana,Neotoma magister,Mammals,NA,E,NA,Neotoma magister
indiana,Nerodia erythrogaster,Reptiles,Snakes,E,NA,Nerodia erythrogaster
indiana,Thamnophis butleri,Reptiles,Snakes,E,NA,Thamnophis butleri
indiana,Clonophis kirtlandii,Reptiles,Snakes,E,NA,Clonophis kirtlandii
indiana,Cemophora coccinea,Reptiles,Snakes,E,NA,Cemophora coccinea
indiana,Opheodrys vernalis,Reptiles,Snakes,E,NA,Opheodrys vernalis
indiana,Tantilla coronata,Reptiles,Snakes,E,NA,Tantilla coronata
indiana,Agkistrodon piscivorus,Reptiles,Snakes,E,NA,Agkistrodon piscivorus
indiana,Sistrurus catenatus,Reptiles,Snakes,E,NA,Sistrurus catenatus
indiana,Crotalus horridus,Reptiles,Snakes,E,NA,Crotalus horridus
indiana,Kinosternon subrubrum,Reptiles,Turtles,E,NA,Kinosternon subrubrum
indiana,Pseudemys concinna,Reptiles,Turtles,E,NA,Pseudemys concinna
indiana,Macrochelys temminckii,Reptiles,Turtles,E,NA,Macrochelys temminckii
indiana,Clemmys guttata,Reptiles,Turtles,E,NA,Clemmys guttata
indiana,Emydoidea blandingii,Reptiles,Turtles,E,NA,Emydoidea blandingii
indiana,Terrapene ornata,Reptiles,Turtles,E,NA,Terrapene ornata
iowa,Ambystoma laterale,Amphibians,Salamanders,E,NA,Ambystoma laterale
iowa,Rana areolata,Amphibians,Frogs/Toads,E,NA,Lithobates areolatus
iowa,Buteo lineatus,Birds,NA,E,NA,Buteo lineatus
iowa,Circus cyaneus,Birds,NA,E,NA,Circus cyaneus
iowa,Charadrius melodus,Birds,NA,E,NA,Charadrius melodus
iowa,Tyto alba,Birds,NA,E,NA,Tyto alba
iowa,Sterna antillarum,Birds,NA,E,NA,Sternula antillarum
iowa,Rallus elegans,Birds,NA,E,NA,Rallus elegans
iowa,Asio flammeus,Birds,NA,E,NA,Asio flammeus
iowa,Acipenser fulvescens,Fish,NA,E,NA,Acipenser fulvescens
iowa,Scaphirhynchus albus,Fish,NA,E,NA,Scaphirhynchus albus
iowa,Notropis anogenus,Fish,NA,E,NA,Notropis anogenus
iowa,Notropis texanus,Fish,NA,E,NA,Notropis texanus
iowa,Semotilus margarita,Fish,NA,E,NA,Margariscus margarita
iowa,Noturus nocturnus,Fish,NA,E,NA,Noturus nocturnus
iowa,Etheostoma chlorosomum,Fish,NA,E,NA,Etheostoma chlorosomum
iowa,Etheostoma microperca,Fish,NA,E,NA,Etheostoma microperca
iowa,Hesperia dacotae,Invertebrates,Insects,E,NA,Hesperia dacotae
iowa,Coenonympha tullia,Invertebrates,Insects,E,NA,Coenonympha tullia
iowa,Discus macclintocki,Invertebrates,Mollusks,E,NA,Discus macclintocki
iowa,Novisuccinea sp,Invertebrates,Mollusks,E,NA,Novisuccinea sp
iowa,Catinella gelida,Invertebrates,Mollusks,E,NA,NA
iowa,Vertigo briarensis,Invertebrates,Mollusks,E,NA,Vertigo arthuri
iowa,Vertigo meramecensis,Invertebrates,Mollusks,E,NA,Vertigo meramecensis
iowa,Cumberlandia monodonta,Invertebrates,Mollusks,E,NA,Cumberlandia monodonta
iowa,Alasmidonta viridis,Invertebrates,Mollusks,E,NA,Alasmidonta viridis
iowa,Tritogonia verrucosa,Invertebrates,Mollusks,E,NA,Tritogonia verrucosa
iowa,Fusconaia ozarkensis,Invertebrates,Mollusks,E,NA,Fusconaia ozarkensis
iowa,Plethobasus cyphyus,Invertebrates,Mollusks,E,NA,Plethobasus cyphyus
iowa,Pleurobema sintoxia,Invertebrates,Mollusks,E,NA,Pleurobema sintoxia
iowa,Lampsilis teres,Invertebrates,Mollusks,E,NA,Lampsilis teres
iowa,Lampsilis higginsi,Invertebrates,Mollusks,E,NA,Lampsilis higginsii
iowa,Myotis sodalis,Mammals,NA,E,NA,Myotis sodalis
iowa,Perognathus flavescens,Mammals,NA,E,NA,Perognathus flavescens
iowa,Clethrionomys gapperi,Mammals,NA,E,NA,Myodes gapperi
iowa,Spilogale putorius,Mammals,NA,E,NA,Spilogale putorius
iowa,Agalinus skinneriana,Plants,NA,E,NA,Agalinis skinneriana
iowa,Agastache foeniculum,Plants,NA,E,NA,Agastache foeniculum
iowa,Arctostaphylos uva-ursi,Plants,NA,E,NA,Arctostaphylos uva-ursi
iowa,Aronia melanocarpa,Plants,NA,E,NA,Aronia melanocarpa
iowa,Asclepias engelmanniana,Plants,NA,E,NA,Asclepias engelmanniana
iowa,Asclepias meadii,Plants,NA,E,NA,Asclepias meadii
iowa,Asclepias stenophylla,Plants,NA,E,NA,Asclepias stenophylla
iowa,Aster dumosus,Plants,NA,E,NA,Aster dumosus
iowa,Aster macrophyllus,Plants,NA,E,NA,Eurybia macrophylla
iowa,Aster schreberi,Plants,NA,E,NA,Eurybia schreberi
iowa,Aureolaria pedicularia,Plants,NA,E,NA,Aureolaria pedicularia
iowa,Botrychium matricariifolium,Plants,NA,E,NA,Botrychium matricariifolium
iowa,Callirhoe triangulata,Plants,NA,E,NA,Callirhoe triangulata
iowa,Carex chordorrhiza,Plants,NA,E,NA,Carex chordorrhiza
iowa,Corydalis curvisiliqua,Plants,NA,E,NA,Corydalis curvisiliqua
iowa,Dalea villosa,Plants,NA,E,NA,Dalea villosa
iowa,Decodon verticillatus,Plants,NA,E,NA,Decodon verticillatus
iowa,Dichanthelium boreale,Plants,NA,E,NA,Panicum boreale
iowa,Drosera rotundifolia,Plants,NA,E,NA,Drosera rotundifolia
iowa,Floerkea proserpinacoides,Plants,NA,E,NA,Floerkea proserpinacoides
iowa,Galium labradoricum,Plants,NA,E,NA,Galium labradoricum
iowa,Hudsonia tomentosa,Plants,NA,E,NA,Hudsonia tomentosa
iowa,Hypericum boreale,Plants,NA,E,NA,Hypericum boreale
iowa,Hypericum gentianoides,Plants,NA,E,NA,Hypericum gentianoides
iowa,Ilex verticillata,Plants,NA,E,NA,Ilex verticillata
