species,kingdom,phylum,class,order,family,genus,main_common_name,population_trend,marine_system,freshwater_system,terrestrial_system,state
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Alabama
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Illinois
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Indiana
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Iowa
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Kentucky
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Ohio
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Pennsylvania
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,Tennessee
Plethobasus cooperianus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Orange-footed Pimpleback Mussel,NA,FALSE,TRUE,FALSE,West Virginia
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Alabama
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Illinois
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Indiana
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Iowa
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Kansas
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Kentucky
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Minnesota
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Mississippi
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Missouri
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Ohio
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Oklahoma
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Pennsylvania
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Tennessee
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Virginia
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,West Virginia
Plethobasus cyphyus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Plethobasus,Sheepnose,Decreasing,FALSE,TRUE,FALSE,Wisconsin
Plethodon amplus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Blue Ridge Gray-cheeked Salamander,Unknown,FALSE,FALSE,TRUE,North Carolina
Plethodon asupak,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Scottbar Salamander,Unknown,FALSE,TRUE,TRUE,California
Plethodon cheoah,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Cheoah Bald Salamander,Stable,FALSE,FALSE,TRUE,North Carolina
Plethodon fourchensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Fourche Mountain Salamander,Unknown,FALSE,FALSE,TRUE,Arkansas
Plethodon hubrichti,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Peaks Of Otter Salamander,Unknown,FALSE,FALSE,TRUE,Virginia
Plethodon meridianus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,South Mountain Gray-cheeked Salamander,Stable,FALSE,FALSE,TRUE,North Carolina
Plethodon petraeus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Pigeon Mountain Salamander,Stable,FALSE,FALSE,TRUE,Georgia
Plethodon shenandoah,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Shenandoah Salamander,Stable,FALSE,FALSE,TRUE,Virginia
Plethodon sherando,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Big Levels Salamander,Unknown,FALSE,FALSE,TRUE,Virginia
Plethodon shermani,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Red-legged Salamander,Stable,FALSE,FALSE,TRUE,Georgia
Plethodon shermani,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Red-legged Salamander,Stable,FALSE,FALSE,TRUE,North Carolina
Plethodon shermani,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Red-legged Salamander,Stable,FALSE,FALSE,TRUE,Tennessee
Plethodon stormi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Siskiyou Mountains Salamander,Decreasing,FALSE,FALSE,TRUE,California
Plethodon stormi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Siskiyou Mountains Salamander,Decreasing,FALSE,FALSE,TRUE,Oregon
Plethodon welleri,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Weller's Salamander,Decreasing,FALSE,FALSE,TRUE,North Carolina
Plethodon welleri,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Weller's Salamander,Decreasing,FALSE,FALSE,TRUE,Tennessee
Plethodon welleri,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Plethodon,Weller's Salamander,Decreasing,FALSE,FALSE,TRUE,Virginia
Pleurobema chattanoogaense,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Painted Clubshell,NA,FALSE,TRUE,FALSE,Georgia
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Alabama
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Illinois
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Indiana
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Kentucky
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Michigan
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Nebraska
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,New York
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Ohio
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Pennsylvania
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,Tennessee
Pleurobema clava,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Clubshell Pearly Mussel,NA,FALSE,TRUE,FALSE,West Virginia
Pleurobema collina,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,James River Spinymussel,NA,FALSE,TRUE,FALSE,North Carolina
Pleurobema collina,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,James River Spinymussel,NA,FALSE,TRUE,FALSE,Virginia
Pleurobema collina,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,James River Spinymussel,NA,FALSE,TRUE,FALSE,West Virginia
Pleurobema curtum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Black Clubshell,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurobema curtum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Black Clubshell,Decreasing,FALSE,TRUE,FALSE,Mississippi
Pleurobema decisum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Clubshell,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurobema decisum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Clubshell,Decreasing,FALSE,TRUE,FALSE,Tennessee
Pleurobema decisum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Clubshell,Decreasing,FALSE,TRUE,FALSE,Mississippi
Pleurobema decisum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Clubshell,Decreasing,FALSE,TRUE,FALSE,Georgia
Pleurobema furvum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Dark Pigtoe,NA,FALSE,TRUE,FALSE,Alabama
Pleurobema georgianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Pigtoe,NA,FALSE,TRUE,FALSE,Alabama
Pleurobema georgianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Pigtoe,NA,FALSE,TRUE,FALSE,Georgia
Pleurobema georgianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Southern Pigtoe,NA,FALSE,TRUE,FALSE,Tennessee
Pleurobema gibberum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Cumberland Pigtoe,NA,FALSE,TRUE,FALSE,Tennessee
Pleurobema hanleyianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Georgia Pigtoe,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurobema hanleyianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Georgia Pigtoe,Decreasing,FALSE,TRUE,FALSE,Georgia
Pleurobema hanleyianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Georgia Pigtoe,Decreasing,FALSE,TRUE,FALSE,Tennessee
Pleurobema marshalli,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Marshall's Mussel,NA,FALSE,TRUE,FALSE,Alabama
Pleurobema marshalli,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Marshall's Mussel,NA,FALSE,TRUE,FALSE,Mississippi
Pleurobema oviforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,Alabama
Pleurobema oviforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,Kentucky
Pleurobema oviforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,Mississippi
Pleurobema oviforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,North Carolina
Pleurobema oviforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,Tennessee
Pleurobema oviforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Tennessee Clubshell,NA,FALSE,TRUE,FALSE,Virginia
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Alabama
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Illinois
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Indiana
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Kentucky
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Ohio
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Pennsylvania
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Tennessee
Pleurobema plenum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Rough Pigtoe Pearly Mussel,NA,FALSE,TRUE,FALSE,Virginia
Pleurobema pyriforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Oval Pigtoe,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurobema pyriforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Oval Pigtoe,Decreasing,FALSE,TRUE,FALSE,Florida
Pleurobema pyriforme,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Oval Pigtoe,Decreasing,FALSE,TRUE,FALSE,Georgia
Pleurobema rubellum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Warrior Pigtoe,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurobema strodeanum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Fuzzy Pigtoe,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurobema strodeanum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Fuzzy Pigtoe,Decreasing,FALSE,TRUE,FALSE,Florida
Pleurobema taitianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Heavy Pigtoe,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurobema taitianum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleurobema,Heavy Pigtoe,Decreasing,FALSE,TRUE,FALSE,Mississippi
Pleurocera alveare,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,Alabama
Pleurocera alveare,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,Arkansas
Pleurocera alveare,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,Illinois
Pleurocera alveare,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,Kentucky
Pleurocera alveare,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,Missouri
Pleurocera alveare,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rugged Hornsnail,NA,FALSE,TRUE,FALSE,Tennessee
Pleurocera annulifera,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Ringed Hornsnail,NA,FALSE,TRUE,FALSE,Alabama
Pleurocera brumbyi,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Spiral Hornsnail,NA,FALSE,TRUE,FALSE,Alabama
Pleurocera corpulenta,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Corpulent Hornsnail,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurocera corpulenta,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Corpulent Hornsnail,Decreasing,FALSE,TRUE,FALSE,Tennessee
Pleurocera curta,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Shortspire Hornsnail,NA,FALSE,TRUE,FALSE,Alabama
Pleurocera curta,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Shortspire Hornsnail,NA,FALSE,TRUE,FALSE,Kentucky
Pleurocera curta,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Shortspire Hornsnail,NA,FALSE,TRUE,FALSE,Tennessee
Pleurocera foremani,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Rough Hornsnail,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleurocera showalteri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Upland Hornsnail,NA,FALSE,TRUE,FALSE,Alabama
Pleurocera showalteri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Upland Hornsnail,NA,FALSE,TRUE,FALSE,Georgia
Pleurocera walkeri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,Alabama
Pleurocera walkeri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,Georgia
Pleurocera walkeri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,Kentucky
Pleurocera walkeri,ANIMALIA,MOLLUSCA,GASTROPODA,SORBEOCONCHA,PLEUROCERIDAE,Pleurocera,Telescope Hornsnail,NA,FALSE,TRUE,FALSE,Tennessee
Pleuronaia dolabelloides,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,Alabama
Pleuronaia dolabelloides,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,Kentucky
Pleuronaia dolabelloides,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,Mississippi
Pleuronaia dolabelloides,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,North Carolina
Pleuronaia dolabelloides,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,Tennessee
Pleuronaia dolabelloides,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Pleuronaia,Slab-sided Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,Virginia
Pleuronectes ferrugineus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE,Pleuronectes,Yellowtail Flounder,NA,TRUE,FALSE,FALSE,New York
Pleuronectes ferrugineus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PLEURONECTIDAE,Pleuronectes,Yellowtail Flounder,NA,TRUE,FALSE,FALSE,Rhode Island
Poa mannii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Poa,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Poa siphonoglossa,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Poa,NA,Decreasing,FALSE,FALSE,TRUE,Hawaii
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Alabama
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Alaska
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Arizona
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Arkansas
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,California
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Colorado
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Connecticut
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Delaware
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,District of Columbia
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Florida
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Georgia
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Idaho
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Illinois
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Indiana
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Iowa
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Kansas
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Kentucky
Podiceps auritus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,Horned Grebe,Decreasing,TRUE,TRUE,TRUE,Louisiana
