state,species,taxon_general,taxon_specific,status,acceptedName
mississippi,Platanthera integrilabia,Plants,NA,T,Platanthera integrilabia
mississippi,Lindera melissifolia,Plants,NA,E,Lindera melissifolia
mississippi,Apios priceana,Plants,NA,T,Apios priceana
mississippi,Isoetes louisianensis,Plants,NA,E,Isoetes louisianensis
mississippi,Helianthus verticillatus,Plants,NA,E,Helianthus verticillatus
missouri,Myotis grisescens,Mammals,NA,E,Myotis grisescens
missouri,Myotis sodalis,Mammals,NA,E,Myotis sodalis
missouri,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
missouri,Corynorhinus townsendii,Mammals,NA,E,Corynorhinus townsendii
missouri,Amblyopsis rosae,Fish,NA,T,Amblyopsis rosae
missouri,Antrobia culveri,Invertebrates,Mollusks,E,Antrobia culveri
missouri,Cambarus aculabrum,Invertebrates,Crustaceans,E,Cambarus aculabrum
missouri,Etheostoma nianguae,Fish,NA,T,Etheostoma nianguae
missouri,Somatochlora hineana,Invertebrates,Insects,E,Somatochlora hineana
missouri,Cryptobranchus alleganiensis,Amphibians,Salamanders,E,Cryptobranchus alleganiensis
missouri,Lampsilis higginsii,Invertebrates,Mollusks,E,Lampsilis higginsii
missouri,Calidris canutus,Birds,NA,T,Calidris canutus
missouri,Noturus placidus,Fish,NA,T,Noturus placidus
missouri,Quadrula fragosa,Invertebrates,Mollusks,E,Quadrula fragosa
missouri,Lampsilis rafinesqueana,Invertebrates,Mollusks,E,Lampsilis rafinesqueana
missouri,Lampsilis abrupta,Invertebrates,Mollusks,E,Lampsilis abrupta
missouri,Leptodea leptodon,Invertebrates,Mollusks,E,Leptodea leptodon
missouri,Plethobasus cyphyus,Invertebrates,Mollusks,E,Plethobasus cyphyus
missouri,Epioblasma triquetra,Invertebrates,Mollusks,E,Epioblasma triquetra
missouri,Epioblasma florentina,Invertebrates,Mollusks,E,Epioblasma florentina
missouri,Potamilus capax,Invertebrates,Mollusks,E,Potamilus capax
missouri,Quadrula cylindrica,Invertebrates,Mollusks,T,Theliderma cylindrica
missouri,Cottus specus,Fish,NA,E,Cottus specus
missouri,Notropis topeka,Fish,NA,E,Notropis topeka
missouri,Cumberlandia monodonta,Invertebrates,Mollusks,E,Cumberlandia monodonta
missouri,Scaphirhynchus albus,Fish,NA,E,Scaphirhynchus albus
missouri,Sterna antillarum,Birds,NA,E,Sternula antillarum
missouri,Picoides borealis,Birds,NA,E,Picoides borealis
missouri,Boltonia decurrens,Plants,NA,T,Boltonia decurrens
missouri,Physaria filiformis,Plants,NA,T,Physaria filiformis
missouri,Trifolium stoloniferum,Plants,NA,E,Trifolium stoloniferum
missouri,Asclepias meadii,Plants,NA,T,Asclepias meadii
missouri,Geocarpon minimum,Plants,NA,T,Mononeuria minima
missouri,Platanthera leucophaea,Plants,NA,T,Platanthera leucophaea
missouri,Platanthera praeclara,Plants,NA,T,Platanthera praeclara
missouri,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
missouri,Lindera melissifolia,Plants,NA,E,Lindera melissifolia
missouri,Helenium virginicum,Plants,NA,T,Helenium virginicum
montana,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
montana,Ursus arctos,Mammals,NA,T,Ursus arctos
montana,Grus americana,Birds,NA,E,Grus americana
montana,Coccyzus americanus,Birds,NA,T,Coccyzus americanus
montana,Mustela nigripes,Mammals,NA,E,Mustela nigripes
montana,Calidris canutus,Birds,NA,T,Calidris canutus
montana,Lynx canadensis,Mammals,NA,T,Lynx canadensis
montana,Charadrius melodus,Birds,NA,T,Charadrius melodus
montana,Scaphirhynchus albus,Fish,NA,E,Scaphirhynchus albus
montana,Acipenser transmontanus,Fish,NA,E,Acipenser transmontanus
montana,Sterna antillarum,Birds,NA,E,Sternula antillarum
montana,Salvelinus confluentus,Fish,NA,T,Salvelinus confluentus
montana,Silene spaldingii,Plants,NA,T,Silene spaldingii
montana,Howellia aquatilis,Plants,NA,T,Howellia aquatilis
montana,Spiranthes diluvialis,Plants,NA,T,Spiranthes diluvialis
nebraska,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
nebraska,Nicrophorus americanus,Invertebrates,Insects,E,Nicrophorus americanus
nebraska,Grus americana,Birds,NA,E,Grus americana
nebraska,Numenius borealis,Birds,NA,E,Numenius borealis
nebraska,Calidris canutus,Birds,NA,T,Calidris canutus
nebraska,Leptodea leptodon,Invertebrates,Mollusks,E,Leptodea leptodon
nebraska,Charadrius melodus,Birds,NA,T,Charadrius melodus
nebraska,Notropis topeka,Fish,NA,E,Notropis topeka
nebraska,Scaphirhynchus albus,Fish,NA,E,Scaphirhynchus albus
nebraska,Sterna antillarum,Birds,NA,E,Sternula antillarum
nebraska,Cicindela nevadica,Invertebrates,Insects,E,Cicindela nevadica
nebraska,Gaura neomexicana,Plants,NA,T,Oenothera coloradensis
nebraska,Spiranthes diluvialis,Plants,NA,T,Spiranthes diluvialis
nebraska,Platanthera praeclara,Plants,NA,T,Platanthera praeclara
nebraska,Penstemon haydenii,Plants,NA,E,Penstemon haydenii
nevada,Gila elegans,Fish,NA,E,Gila elegans
nevada,Icaricia shasta,Invertebrates,Insects,E,Icaricia shasta
nevada,Gila cypha,Fish,NA,E,Gila cypha
nevada,Gila robusta,Fish,NA,E,Gila robusta
nevada,Gila seminuda,Fish,NA,E,Gila seminuda
nevada,Coccyzus americanus,Birds,NA,T,Coccyzus americanus
nevada,Chasmistes cujus,Fish,NA,E,Chasmistes cujus
nevada,Rhinichthys osculus,Fish,NA,E,Rhinichthys osculus
nevada,Eremichthys acros,Fish,NA,T,Eremichthys acros
nevada,Moapa coriacea,Fish,NA,E,Moapa coriacea
nevada,Empidonax traillii,Birds,NA,E,Empidonax traillii
nevada,Ambrysus amargosus,Invertebrates,Insects,T,Ambrysus amargosus
nevada,Empetrichthys latos,Fish,NA,E,Empetrichthys latos
nevada,Cyprinodon nevadensis,Fish,NA,E,Cyprinodon nevadensis
nevada,Cyprinodon diabolis,Fish,NA,E,Cyprinodon diabolis
nevada,Pseudocopaeodes eunus,Fish,NA,E,Pseudocopaeodes eunus
nevada,Lepidomeda mollispinis,Fish,NA,T,Lepidomeda mollispinis
nevada,Lepidomeda albivallis,Fish,NA,E,Lepidomeda albivallis
nevada,Crenichthys baileyi,Fish,NA,E,Crenichthys baileyi
nevada,Crenichthys nevadae,Fish,NA,T,Crenichthys nevadae
nevada,Xyrauchen texanus,Fish,NA,E,Xyrauchen texanus
nevada,Catostomus warnerensis,Reptiles,Tortoise,T,Catostomus warnerensis
nevada,Gopherus agassizii,Reptiles,Tortoise,T,Gopherus morafkai
nevada,Salvelinus confluentus,Fish,NA,T,Salvelinus confluentus
nevada,Oncorhynchus clarkii,Fish,NA,T,Oncorhynchus clarkii
nevada,Plagopterus argentissimus,Fish,NA,E,Plagopterus argentissimus
nevada,Mentzelia leucophylla,Plants,NA,T,Mentzelia leucophylla
nevada,Eriogonum ovalifolium,Plants,NA,E,Eriogonum ovalifolium
nevada,Centaurium namophilum,Plants,NA,T,Centaurium namatophilum
nevada,Grindelia fraxinipratensis,Plants,NA,T,Grindelia fraxinipratensis
nevada,Ivesia kingii,Plants,NA,T,Ivesia kingii
nevada,Ivesia webberi,Plants,NA,T,Ivesia webberi
nevada,Spiranthes diluvialis,Plants,NA,T,Spiranthes diluvialis
nevada,Astragalus phoenix,Plants,NA,T,Astragalus phoenix
nevada,Nitrophila mohavensis,Plants,NA,E,Nitrophila mohavensis
nevada,Enceliopsis nudicaulis,Plants,NA,T,Enceliopsis nudicaulis
new hampshire,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
new hampshire,Lycaeides melissa,Invertebrates,Insects,E,Lycaeides melissa
new hampshire,Calidris canutus,Birds,NA,T,Calidris canutus
new hampshire,Lynx canadensis,Mammals,NA,T,Lynx canadensis
new hampshire,Charadrius melodus,Birds,NA,T,Charadrius melodus
new hampshire,Eretmochelys imbricata,Reptiles,Turtles,E,Eretmochelys imbricata
new hampshire,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
new hampshire,Sterna dougallii,Birds,NA,E,Sterna dougallii
new hampshire,Alasmidonta heterodon,Invertebrates,Mollusks,E,Alasmidonta heterodon
new hampshire,Scirpus ancistrochaetus,Plants,NA,E,Scirpus ancistrochaetus
new hampshire,Astragalus robbinsii,Plants,NA,E,Astragalus robbinsii
new hampshire,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
new jersey,Myotis sodalis,Mammals,NA,E,Myotis sodalis
new jersey,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
new jersey,Calidris canutus,Birds,NA,T,Calidris canutus
new jersey,Charadrius melodus,Bid,NA,T,Charadrius melodus
new jersey,Eretmochelys imbricata,Reptiles,Turtles,E,Eretmochelys imbricata
new jersey,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
new jersey,Sterna dougallii,Birds,NA,E,Sterna dougallii
new jersey,Clemmys muhlenbergii,Reptiles,Turtles,T,Glyptemys muhlenbergii
new jersey,Alasmidonta heterodon,Invertebrates,Mollusks,E,Alasmidonta heterodon
new jersey,Amaranthus pumilus,Plants,NA,T,Amaranthus pumilus
new jersey,Rhynchospora knieskernii,Plants,NA,T,Rhynchospora knieskernii
new jersey,Schwalbea americana,Plants,NA,E,Schwalbea americana
new jersey,Aeschynomene virginica,Plants,NA,T,Aeschynomene virginica
new jersey,Helonias bullata,Plants,NA,T,Helonias bullata
new jersey,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
new mexico,Gammarus hyalleloides,Invertebrates,Crustaceans,E,Gammarus hyalelloides
new mexico,Gammarus desperatus,Invertebrates,Crustaceans,E,Gammarus desperatus
new mexico,Leptonycteris nivalis,Mammals,NA,E,Leptonycteris nivalis
new mexico,Gila nigrescens,Fish,NA,T,Gila nigrescens
new mexico,Gila intermedia,Fish,NA,E,Gila intermedia
new mexico,Coccyzus americanus,Birds,NA,T,Coccyzus americanus
new mexico,Mustela nigripes,Mammals,NA,E,Mustela nigripes
new mexico,Empidonax traillii,Birds,NA,E,Empidonax traillii
new mexico,Rana chiricahuensis,Amphibians,Frogs/Toads,T,Lithobates chiricahuensis
new mexico,Gambusia nobilis,Fish,NA,E,Gambusia nobilis
new mexico,Thamnophis rufipunctatus,Reptiles,Snakes,T,Thamnophis rufipunctatus
new mexico,Thamnophis eques,Reptiles,Snakes,T,Thamnophis eques
new mexico,Popenaias popeii,Invertebrates,Mollusks,E,Popenaias popeii
new mexico,Thermosphaeroma thermophilus,Invertebrates,Crustaceans,E,Thermosphaeroma thermophilum
new mexico,Panthera onca,Mammals,NA,E,Panthera onca
new mexico,Lynx canadensis,Mammals,NA,T,Lynx canadensis
new mexico,Tiaroga cobitis,Fish,NA,E,Rhinichthys cobitis
new mexico,Hybognathus amarus,Fish,NA,E,Hybognathus amarus
new mexico,Zapus hudsonius,Mammals,NA,E,Zapus hudsonius
new mexico,Strix occidentalis,Birds,NA,T,Strix occidentalis
new mexico,Ptychocheilus lucius,Fish,NA,E,Ptychocheilus lucius
new mexico,Charadrius melodus,Birds,NA,T,Charadrius melodus
new mexico,Crotalus willardi,Reptiles,Snakes,T,Crotalus willardi
new mexico,Plethodon neomexicanus,Amphibians,Salamanders,E,Plethodon neomexicanus
new mexico,Notropis girardi,Fish,NA,T,Notropis girardi
new mexico,Cyprinella formosa,Fish,NA,T,Cyprinella formosa
new mexico,Notropis simus,Fish,NA,T,Notropis simus
new mexico,Assiminea pecos,Invertebrates,Mollusks,E,Assiminea pecos
new mexico,Meda fulgida,Fish,NA,E,Meda fulgida
new mexico,Tryonia alamosae,Invertebrates,Mollusks,E,Pseudotryonia alamosae
new mexico,Pyrgulopsis chupaderae,Invertebrates,Mollusks,E,Pyrgulopsis chupaderae
new mexico,Juturnia kosteri,Invertebrates,Mollusks,E,Juturnia kosteri
new mexico,Pyrgulopsis roswellensis,Fish,NA,E,Pyrgulopsis roswellensis
new mexico,Pyrgulopsis neomexicana,Fish,NA,E,Pyrgulopsis neomexicana
new mexico,Xyrauchen texanus,Fish,NA,E,Xyrauchen texanus
new mexico,Catostomus discobolus,Fish,NA,E,Catostomus discobolus
new mexico,Sterna antillarum,Birds,NA,E,Sternula antillarum
new mexico,Poeciliopsis occidentalis,Fish,NA,E,Poeciliopsis occidentalis
new mexico,Oncorhynchus gilae,Fish,NA,T,Oncorhynchus gilae
new mexico,Canis lupus,Mammals,NA,E,Canis lupus
new mexico,Pediocactus knowltonii,Plants,NA,E,Pediocactus knowltonii
new mexico,Echinocereus fendleri,Plants,NA,T,Echinocereus fendleri
new mexico,Coryphantha sneedii,Plants,NA,T,Escobaria sneedii
new mexico,Sclerocactus mesae-verdae,Plants,NA,T,Sclerocactus mesae-verdae
new mexico,Erigeron rhizomatus,Plants,NA,T,Erigeron rhizomatus
new mexico,Ipomopsis sancti-spiritus,Plants,NA,E,Ipomopsis sancti-spiritus
new mexico,Astragalus humillimus,Plants,NA,E,Astragalus humillimus
new mexico,Hedeoma todsenii,Plants,NA,E,Hedeoma todsenii
new mexico,Argemone pleiacantha,Plants,NA,E,Argemone pleiacantha
new mexico,Helianthus paradoxus,Plants,NA,T,Helianthus paradoxus
new mexico,Cirsium vinaceum,Plants,NA,T,Cirsium vinaceum
new mexico,Eriogonum gypsophilum,Plants,NA,T,Eriogonum gypsophilum
new york,Myotis sodalis,Mammals,NA,E,Myotis sodalis
new york,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
new york,Villosa fabalis,Invertebrates,Mollusks,E,Paetulunio fabalis
new york,Lycaeides melissa,Invertebrates,Insects,E,Lycaeides melissa
new york,Pleurobema clava,Invertebrates,Mollusks,E,Pleurobema clava
new york,Calidris canutus,Birds,NA,T,Calidris canutus
new york,Sistrurus catenatus,Reptiles,Snakes,T,Sistrurus catenatus
new york,Charadrius melodus,Birds,NA,T,Charadrius melodus
new york,Epioblasma torulosa,Invertebrates,Mollusks,E,Epioblasma torulosa
new york,Eretmochelys imbricata,Reptiles,Turtles,E,Eretmochelys imbricata
new york,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
new york,Succinea chittenangoensis,Invertebrates,Mollusks,T,Succinea chittenangoensis
new york,Sterna dougallii,Birds,NA,E,Sterna dougallii
new york,Clemmys muhlenbergii,Invertebrates,Mollusks,T,Glyptemys muhlenbergii
new york,Alasmidonta heterodon,Invertebrates,Mollusks,E,Alasmidonta heterodon
new york,Amaranthus pumilus,Plants,NA,T,Amaranthus pumilus
new york,Scirpus ancistrochaetus,Plants,NA,E,Scirpus ancistrochaetus
new york,Asplenium scolopendrium,Plants,NA,T,Asplenium scolopendrium
new york,Agalinis acuta,Plants,NA,E,Agalinis acuta
new york,Solidago houghtonii,Plants,NA,T,Solidago houghtonii
new york,Aconitum noveboracense,Plants,NA,T,Aconitum noveboracense
new york,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
new york,Rhodiola integrifolia,Plants,NA,T,Rhodiola integrifolia
north carolina,Myotis grisescens,Mammals,NA,E,Myotis grisescens
north carolina,Myotis sodalis,Mammals,NA,E,Myotis sodalis
north carolina,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
north carolina,Corynorhinus townsendii,Mammals,NA,E,Corynorhinus townsendii
north carolina,Villosa trabalis,Invertebrates,Mollusks,E,Venustaconcha trabalis
north carolina,Neonympha mitchellii,Invertebrates,Insects,E,Neonympha mitchellii
north carolina,Erimonax monachus,Fish,NA,T,Cyprinella monacha
north carolina,Alasmidonta raveneliana,Invertebrates,Mollusks,E,Alasmidonta raveneliana
north carolina,Lasmigona decorata,Invertebrates,Mollusks,E,Lasmigona decorata
north carolina,Calidris canutus,Birds,NA,T,Calidris canutus
north carolina,Elliptio lanceolata,Invertebrates,Mollusks,T,Elliptio lanceolata
north carolina,Percina rex,Fish,NA,E,Percina rex
north carolina,Noturus baileyi,Fish,NA,E,Noturus baileyi
north carolina,Trichechus manatus,Mammals,NA,T,Trichechus manatus
north carolina,Quadrula sparsa,Invertebrates,Mollusks,E,Theliderma sparsa
north carolina,Quadrula intermedia,Invertebrates,Mollusks,E,Theliderma intermedia
north carolina,Pegias fabula,Invertebrates,Mollusks,E,Pegias fabula
north carolina,Pleuronaia dolabelloides,Invertebrates,Mollusks,E,Pleuronaia dolabelloides
north carolina,Charadrius melodus,Birds,NA,T,Charadrius melodus
north carolina,Epioblasma florentina,Invertebrates,Mollusks,E,Epioblasma florentina
north carolina,Athearnia anthonyi,Invertebrates,Mollusks,E,Leptoxis crassa
north carolina,Chelonia mydas,Reptiles,Turtles,T,Chelonia mydas
north carolina,Eretmochelys imbricata,Reptiles,Turtles,E,Eretmochelys imbricata
north carolina,Lepidochelys kempii,Reptiles,Turtles,E,Lepidochelys kempii
north carolina,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
north carolina,Caretta caretta,Reptiles,Turtles,T,Caretta caretta
north carolina,Notropis mekistocholas,Fish,NA,E,Notropis mekistocholas
north carolina,Menidia extensa,Fish,NA,T,Menidia extensa
north carolina,Mesodon clarki,Invertebrates,Mollusks,T,Patera clarkii
north carolina,Microhexura montivaga,Invertebrates,Arachnids,E,Microhexura montivaga
north carolina,Pleurobema collina,Invertebrates,Mollusks,E,Parvaspina collina
north carolina,Elliptio steinstansana,Invertebrates,Mollusks,E,Parvaspina steinstansana
north carolina,Glaucomys sabrinus,Mammals,NA,E,Glaucomys sabrinus
north carolina,Mycteria americana,Birds,NA,T,Mycteria americana
north carolina,Sterna dougallii,Birds,NA,E,Sterna dougallii
north carolina,Alasmidonta heterodon,Invertebrates,Mollusks,E,Alasmidonta heterodon
north carolina,Picoides borealis,Birds,NA,E,Picoides borealis
north carolina,Amaranthus pumilus,Plants,NA,T,Amaranthus pumilus
north carolina,Sagittaria fasciculata,Plants,NA,E,Sagittaria fasciculata
north carolina,Geum radiatum,Plants,NA,E,Geum radiatum
north carolina,Cardamine micranthera,Plants,NA,E,Cardamine micranthera
north carolina,Liatris helleri,Plants,NA,T,Liatris helleri
north carolina,Schwalbea americana,Plants,NA,E,Schwalbea americana
north carolina,Echinacea laevigata,Plants,NA,E,Echinacea laevigata
north carolina,Oxypolis canbyi,Plants,NA,E,Tiedemannia canbyi
north carolina,Solidago spithamaea,Plants,NA,T,Solidago spithamaea
north carolina,Ptilimnium nodosum,Plants,NA,E,Ptilimnium nodosum
north carolina,Hexastylis naniflora,Plants,NA,T,Hexastylis naniflora
north carolina,Hudsonia montana,Plants,NA,T,Hudsonia montana
north carolina,Sisyrinchium dichotomum,Plants,NA,E,Sisyrinchium dichotomum
north carolina,Aeschynomene virginica,Plants,NA,T,Aeschynomene virginica
north carolina,Gymnoderma lineare,Plants,NA,E,Cetradonia linearis
north carolina,Lysimachia asperulaefolia,Plants,NA,E,Lysimachia asperulifolia
north carolina,Thalictrum cooleyi,Plants,NA,E,Thalictrum cooleyi
north carolina,Helonias bullata,Plants,NA,T,Helonias bullata
north carolina,Sarracenia oreophila,Plants,NA,E,Sarracenia oreophila
north carolina,Sarracenia rubra,Plants,NA,E,Sarracenia rubra
north carolina,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
north carolina,Lindera melissifolia,Plants,NA,E,Lindera melissifolia
north carolina,Carex lutea,Plants,NA,E,Carex lutea
north carolina,Spiraea virginiana,Plants,NA,T,Spiraea virginiana
north carolina,Rhus michauxii,Plants,NA,E,Rhus michauxii
north carolina,Helianthus schweinitzii,Plants,NA,E,Helianthus schweinitzii
north dakota,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
north dakota,Grus americana,Birds,NA,E,Grus americana
north dakota,Calidris canutus,Birds,NA,T,Calidris canutus
north dakota,Charadrius melodus,Birds,NA,T,Charadrius melodus
north dakota,Hesperia dacotae,Invertebrates,Insects,T,Hesperia dacotae
north dakota,Oarisma poweshiek,Invertebrates,Insects,E,Oarisma poweshiek
north dakota,Scaphirhynchus albus,Fish,NA,E,Scaphirhynchus albus
north dakota,Sterna antillarum,Birds,NA,E,Sternula antillarum
north dakota,Platanthera praeclara,Plants,NA,T,Platanthera praeclara
ohio,Myotis sodalis,Mammals,NA,E,Myotis sodalis
ohio,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
ohio,Villosa fabalis,Invertebrates,Mollusks,E,Paetulunio fabalis
ohio,Nicrophorus americanus,Invertebrates,Insects,E,Nicrophorus americanus
ohio,Bombus affinis,Invertebrates,Insects,E,Bombus affinis
ohio,Lycaeides melissa,Invertebrates,Insects,E,Lycaeides melissa
ohio,Neonympha mitchellii,Invertebrates,Insects,E,Neonympha mitchellii
ohio,Epioblasma obliquata,Invertebrates,Mollusks,E,Epioblasma obliquata
ohio,Pleurobema clava,Invertebrates,Mollusks,E,Pleurobema clava
ohio,Cyprogenia stegaria,Invertebrates,Mollusks,E,Cyprogenia stegaria
ohio,Calidris canutus,Birds,NA,T,Calidris canutus
ohio,Noturus trautmani,Fish,NA,E,Noturus trautmani
ohio,Sistrurus catenatus,Reptiles,Snakes,T,Sistrurus catenatus
ohio,Lampsilis abrupta,Invertebrates,Mollusks,E,Lampsilis abrupta
ohio,Plethobasus cyphyus,Invertebrates,Mollusks,E,Plethobasus cyphyus
ohio,Epioblasma triquetra,Invertebrates,Mollusks,E,Epioblasma triquetra
ohio,Charadrius melodus,Birds,NA,E,Charadrius melodus
ohio,Quadrula cylindrica,Invertebrates,Mollusks,T,Theliderma cylindrica
ohio,Epioblasma torulosa,Invertebrates,Mollusks,E,Epioblasma torulosa
ohio,Nerodia erythrogaster,Reptiles,Snakes,T,Nerodia erythrogaster
ohio,Setophaga kirtlandii,Birds,NA,E,Setophaga kirtlandii
ohio,Trifolium stoloniferum,Plants,NA,E,Trifolium stoloniferum
ohio,Hymenoxys herbacea,Plants,NA,T,Tetraneuris herbacea
ohio,Aconitum noveboracense,Plants,NA,T,Aconitum noveboracense
ohio,Platanthera leucophaea,Plants,NA,T,Platanthera leucophaea
ohio,Isotria medeoloides,Plants,NA,T,Isotria medeoloides
ohio,Spiraea virginiana,Plants,NA,T,Spiraea virginiana
oklahoma,Myotis grisescens,Mammals,NA,E,Myotis grisescens
oklahoma,Myotis sodalis,Mammals,NA,E,Myotis sodalis
oklahoma,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
oklahoma,Corynorhinus townsendii,Mammals,NA,E,Corynorhinus townsendii
oklahoma,Nicrophorus americanus,Invertebrates,Insects,E,Nicrophorus americanus
oklahoma,Amblyopsis rosae,Fish,NA,T,Amblyopsis rosae
oklahoma,Grus americana,Birds,NA,E,Grus americana
oklahoma,Percina pantherina,Fish,NA,T,Percina pantherina
oklahoma,Calidris canutus,Birds,NA,T,Calidris canutus
oklahoma,Noturus placidus,Fish,NA,T,Noturus placidus
oklahoma,Quadrula fragosa,Invertebrates,Mollusks,E,Quadrula fragosa
oklahoma,Lampsilis rafinesqueana,Invertebrates,Mollusks,E,Lampsilis rafinesqueana
oklahoma,Leptodea leptodon,Invertebrates,Mollusks,E,Leptodea leptodon
oklahoma,Charadrius melodus,Birds,NA,T,Charadrius melodus
oklahoma,Arkansia wheeleri,Invertebrates,Mollusks,E,Arcidens wheeleri
oklahoma,Quadrula cylindrica,Invertebrates,Mollusks,T,Theliderma cylindrica
oklahoma,Notropis girardi,Fish,NA,T,Notropis girardi
oklahoma,Sterna antillarum,Birds,NA,E,Sternula antillarum
oklahoma,Picoides borealis,Birds,NA,E,Picoides borealis
oklahoma,Ptilimnium nodosum,Plants,NA,E,Ptilimnium nodosum
oregon,Phoebastria albatrus,Birds,NA,E,Phoebastria albatrus
oregon,Icaricia icarioides,Invertebrates,Insects,E,Icaricia icarioides
oregon,Speyeria zerene,Invertebrates,Insects,T,Speyeria zerene
oregon,Euphydryas editha,Invertebrates,Insects,E,Euphydryas editha
oregon,Gila boraxobius,Fish,NA,E,Siphateles boraxobius
oregon,Gila bicolor,Fish,NA,T,Siphateles bicolor
oregon,Coccyzus americanus,Birds,NA,T,Coccyzus americanus
oregon,Rhinichthys osculus,Fish,NA,T,Rhinichthys osculus
oregon,Odocoileus virginianus,Fish,NA,T,Odocoileus virginianus
oregon,Branchinecta lynchi,Invertebrates,Crustaceans,T,Branchinecta lynchi
oregon,Rana pretiosa,Amphibians,Frogs/Toads,T,Rana pretiosa
oregon,Eucyclogobius newberryi,Fish,NA,E,Eucyclogobius newberryi
oregon,Eremophila alpestris,Birds,NA,T,Eremophila alpestris
oregon,Lynx canadensis,Mammals,NA,T,Lynx canadensis
oregon,Brachyramphus marmoratus,Birds,NA,T,Brachyramphus marmoratus
oregon,Strix occidentalis,Birds,NA,T,Strix occidentalis
oregon,Charadrius nivosus,Birds,NA,T,Charadrius nivosus
oregon,Dermochelys coriacea,Reptiles,Turtles,E,Dermochelys coriacea
oregon,Caretta caretta,Reptiles,Turtles,E,Caretta caretta
oregon,Lepidochelys olivacea,Reptiles,Turtles,T,Lepidochelys olivacea
oregon,Deltistes luxatus,Fish,NA,E,Deltistes luxatus
oregon,Chasmistes brevirostris,Fish,NA,E,Chasmistes brevirostris
oregon,Catostomus warnerensis,Fish,NA,T,Catostomus warnerensis
oregon,Lepidurus packardi,Invertebrates,Crustaceans,E,Lepidurus packardi
oregon,Salvelinus confluentus,Fish,NA,T,Salvelinus confluentus
oregon,Oncorhynchus clarkii,Fish,NA,T,Oncorhynchus clarkii
oregon,Canis lupus,Mammals,NA,E,Canis lupus
oregon,Silene spaldingii,Plants,NA,T,Silene spaldingii
oregon,Sidalcea nelsoniana,Plants,NA,T,Sidalcea nelsoniana
oregon,Erigeron decumbens,Plants,NA,E,Erigeron decumbens
oregon,Lomatium bradshawii,Plants,NA,E,Lomatium bradshawii
oregon,Mirabilis macfarlanei,Plants,NA,T,Mirabilis macfarlanei
oregon,Fritillaria gentneri,Plants,NA,E,Fritillaria gentneri
oregon,Howellia aquatilis,Plants,NA,T,Howellia aquatilis
oregon,Lilium occidentale,Plants,NA,E,Lilium occidentale
oregon,Lomatium cookii,Plants,NA,E,Lomatium cookii
oregon,Lupinus sulphureus,Plants,NA,T,Lupinus sulphureus
oregon,Limnanthes pumila,Plants,NA,E,Limnanthes floccosa
oregon,Astragalus applegatei,Plants,NA,E,Astragalus applegatii
oregon,Orcuttia tenuis,Plants,NA,T,Orcuttia tenuis
oregon,Castilleja levisecta,Plants,NA,T,Castilleja levisecta
oregon,Plagiobothrys hirtus,Plants,NA,E,Plagiobothrys hirtus
oregon,Arabis macdonaldiana,Plants,NA,E,Arabis macdonaldiana
oregon,Thelypodium howellii,Plants,NA,T,Thelypodium howellii
oregon,Tuctoria greenei,Plants,NA,E,Tuctoria greenei
oregon,Stephanomeria malheurensis,Plants,NA,E,Stephanomeria malheurensis
pennsylvania,Myotis sodalis,Mammals,NA,E,Myotis sodalis
pennsylvania,Myotis septentrionalis,Mammals,NA,T,Myotis septentrionalis
pennsylvania,Villosa fabalis,Invertebrates,Mollusks,E,Paetulunio fabalis
pennsylvania,Pleurobema clava,Invertebrates,Mollusks,E,Pleurobema clava
pennsylvania,Calidris canutus,Birds,NA,T,Calidris canutus
pennsylvania,Sistrurus catenatus,Reptiles,Snakes,T,Sistrurus catenatus
pennsylvania,Plethobasus cyphyus,Invertebrates,Mollusks,E,Plethobasus cyphyus
pennsylvania,Epioblasma triquetra,Invertebrates,Mollusks,E,Epioblasma triquetra
pennsylvania,Charadrius melodus,Birds,NA,E,Charadrius melodus
pennsylvania,Quadrula cylindrica,Invertebrates,Mollusks,T,Theliderma cylindrica
pennsylvania,Epioblasma torulosa,Invertebrates,Mollusks,E,Epioblasma torulosa
pennsylvania,Clemmys muhlenbergii,Reptiles,Turtles,T,Glyptemys muhlenbergii
