state,species,taxon_general,taxon_specific,Ranking,Notes,,
Minnesota,Spilogale putorius,Mammals,,T,,,
Minnesota,Thomomys talpoides,Mammals,,T,,,
Minnesota,Achillea alpina ,Plants,Vascular,T,,,
Minnesota,Ammophila breviligulata ssp. breviligulata ,Plants,Vascular,T,,,
Minnesota,Aristida tuberculosa ,Plants,Vascular,T,,,
Minnesota,Arnica lonchophylla,Plants,Vascular,T,,,
Minnesota,Arnoglossum plantagineum ,Plants,Vascular,T,,,
Minnesota,Arnoglossum reniforme ,Plants,Vascular,T,,,
Minnesota,Asclepias amplexicaulis,Plants,Vascular,T,,,
Minnesota,Asclepias hirtella,Plants,Vascular,T,,,
Minnesota,Asclepias sullivantii,Plants,Vascular,T,,,
Minnesota,Asplenium trichomanes ssp. trichomanes,Plants,Vascular,T,,,
Minnesota,Aureolaria pedicularia,Plants,Vascular,T,,,
Minnesota,Bacopa rotundifolia,Plants,Vascular,T,,,
Minnesota,Berula erecta,Plants,Vascular,T,,,
Minnesota,Besseya bullii,Plants,Vascular,T,,,
Minnesota,Bistorta vivipara,Plants,Vascular,T,,,
Minnesota,Boechera retrofracta,Plants,Vascular,T,,,
Minnesota,Botrychium lanceolatum ssp. angustisegmentum ,Plants,Vascular,T,,,
Minnesota,Botrychium lunaria,Plants,Vascular,T,,,
Minnesota,Botrychium mormo,Plants,Vascular,T,,,
Minnesota,Botrychium oneidense ,Plants,Vascular,T,,,
Minnesota,Callitriche heterophylla ,Plants,Vascular,T,,,
Minnesota,Cardamine pratensis,Plants,Vascular,T,,,
Minnesota,Carex conjuncta ,Plants,Vascular,T,,,
Minnesota,Carex davisii,Plants,Vascular,T,,,
Minnesota,Carex festucacea .,Plants,Vascular,T,,,
Minnesota,Carex garberi,Plants,Vascular,T,,,
Minnesota,Carex laxiculmis,Plants,Vascular,T,,,
Minnesota,Carex novae-angliae,Plants,Vascular,T,,,
Minnesota,Carex rossii,Plants,Vascular,T,,,
Minnesota,Crassula aquatica,Plants,Vascular,T,,,
Minnesota,Cyperus acuminatus ,Plants,Vascular,T,,,
Minnesota,Cypripedium arietinum,Plants,Vascular,T,,,
Minnesota,Deschampsia flexuosa ,Plants,Vascular,T,,,
Minnesota,Desmodium cuspidatum var. longifolium ,Plants,Vascular,T,,,
Minnesota,Desmodium nudiflorum,Plants,Vascular,T,,,
Minnesota,Diplazium pycnocarpon ,Plants,Vascular,T,,,
Minnesota,Eleocharis flavescens var. olivacea,Plants,Vascular,T,,,
Minnesota,Eleocharis robbinsii ,Plants,Vascular,T,,,
Minnesota,Erigeron lonchophyllus,Plants,Vascular,T,,,
Minnesota,Eupatorium sessilifolium,Plants,Vascular,T,,,
Minnesota,Floerkea proserpinacoides,Plants,Vascular,T,,,
Minnesota,Gaylussacia baccata ,Plants,Vascular,T,,,
Minnesota,Hamamelis virginiana ,Plants,Vascular,T,,,
Minnesota,Heteranthera limosa,Plants,Vascular,T,,,
Minnesota,Hudsonia tomentosa,Plants,Vascular,T,,,
Minnesota,Huperzia porophila,Plants,Vascular,T,,,
Minnesota,Leersia lenticularis,Plants,Vascular,T,,,
Minnesota,Lespedeza leptostachya ,Plants,Vascular,T,,,
Minnesota,Luzula parviflora,Plants,Vascular,T,,,
Minnesota,Melica nitens ,Plants,Vascular,T,,,
Minnesota,Minuartia dawsonensis,Plants,Vascular,T,,,
Minnesota,Moehringia macrophylla ,Plants,Vascular,T,,,
Minnesota,Napaea dioica ,Plants,Vascular,T,,,
Minnesota,Nymphaea leibergii,Plants,Vascular,T,,,
Minnesota,Orobanche fasciculata ,Plants,Vascular,T,,,
Minnesota,Orobanche ludoviciana var. ludoviciana,Plants,Vascular,T,,,
Minnesota,Orobanche uniflora,Plants,Vascular,T,,,
Minnesota,Phacelia franklinii,Plants,Vascular,T,,,
Minnesota,Carex jamesii ,Plants,Vascular,T,,,
Minnesota,Piptatherum canadense,Plants,Vascular,T,,,
Minnesota,Platanthera flava var herbiola ,Plants,Vascular,T,,,
Minnesota,Poa paludigena,Plants,Vascular,T,,,
Minnesota,Polystichum braunii,Plants,Vascular,T,,,
Minnesota,Rhynchospora capillacea ,Plants,Vascular,T,,,
Minnesota,Rotala ramosior ,Plants,Vascular,T,,,
Minnesota,Rubus chamaemorus ,Plants,Vascular,T,,,
Minnesota,Rubus fulleri,Plants,Vascular,T,,,
Minnesota,Rubus semisetosus,Plants,Vascular,T,,,
Minnesota,Rudbeckia triloba var. triloba,Plants,Vascular,T,,,
Minnesota,Sagittaria calycina var. calycina ,Plants,Vascular,T,,,
Minnesota,Salicornia rubra,Plants,Vascular,T,,,
Minnesota,Salix pellita ,Plants,Vascular,T,,,
Minnesota,Scleria verticillata,Plants,Vascular,T,,,
Minnesota,Scutellaria ovata var. versicolor ,Plants,Vascular,T,,,
Minnesota,Shinnersoseris rostrata ,Plants,Vascular,T,,,
Minnesota,Silene nivea,Plants,Vascular,T,,,
Minnesota,Spiranthes casei var. casei,Plants,Vascular,T,,,
Minnesota,Carex laevivaginata ,Plants,Vascular,T,,,
Minnesota,Sullivantia sullivantii,Plants,Vascular,T,,,
Minnesota,Trichophorum clintonii,Plants,Vascular,T,,,
Minnesota,Eleocharis rostellata ,Plants,Vascular,T,,,
Minnesota,Utricularia resupinata ,Plants,Vascular,T,,,
Minnesota,Valeriana edulis var. ciliata,Plants,Vascular,T,,,
Minnesota,Viola lanceolata var. lanceolata,Plants,Vascular,T,,,
Minnesota,Viola nuttallii ,Plants,Vascular,T,,,
Minnesota,Vitis aestivalis var. bicolor,Plants,Vascular,T,,,
Minnesota,Woodsia alpina ,Plants,Vascular,T,,,
Minnesota,Woodsia glabella,Plants,Vascular,T,,,
Minnesota,Woodsia scopulina ssp. laurentiana ,Plants,Vascular,T,,,
Minnesota,Carex sterilis,Plants,Vascular,T,,,
Minnesota,Phemeranthus rugospermus ,Plants,Vascular,T,,,
Minnesota,Subularia aquatic ssp. americana,Plants,Vascular,T,,,
Minnesota,Utricularia geminiscapa,Plants,Vascular,T,,,
Minnesota,Cirriphyllum piliferum,Plants,Nonvascular,T,,,
Minnesota,Cryptocolea imbricata ,Plants,Nonvascular,T,,,
Minnesota,Cynodontium schisti,Plants,Nonvascular,T,,,
Minnesota,Lescuraea saxicola,Plants,Nonvascular,T,,,
Minnesota,Sphagnum compactum ,Plants,Nonvascular,T,,,
Minnesota,Sphagnum lescurii ,Plants,Nonvascular,T,,,
Minnesota,Trichocolea tomentella,Plants,Nonvascular,T,,,
Minnesota,Crotalus horridus ,Reptiles,Snakes,T,,,
Minnesota,Emydoidea blandingii,Reptiles,Turtles,T,,,
Minnesota,Glyptemys insculpta,Reptiles,Turtles,T,,,
Minnesota,Pantherophis obsoletus,Reptiles,Snakes,T,,,
Nebraska,Charadrius melodus,Birds,,T,,,
Nebraska,Charadrius montanus,Birds,,T,,,
Nebraska,Calidris canutus rufa,Birds,,T,,,
Nebraska,Acipenser fulvescens,Fish,,T,,,
Nebraska,Chrosomus eos,Fish,,T,,,
Nebraska,Chrosomus neogaeus,Fish,,T,,,
Nebraska,Myotis septentrionalis,Mammals,,T,,,
Nebraska,Lutra canadensis,Mammals,,T,,,
Nebraska,Glaucomys volans,Mammals,,T,,,
Nebraska,Platanthera praeclara,Plants,,T,,,
Nebraska,Spiranthes diluvialis,Plants,,T,,,
Nebraska,Panax quinquefolium,Plants,,T,,,
Nebraska,Cypripedium candidum,Plants,,T,,,
Nebraska,Sistrurus catenatus,Reptiles,Snakes,T,,,
Nevada,Crenichthys nevadae,Fish,,T,,,
Nevada,Cyprinodon nevadensis mionectes,Fish,,T,,,
Nevada,Eremichthys acros,Fish,,T,,,
Nevada,Lepidomeda mollispinis pratensis,Fish,,T,,,
Nevada,Euderma maculatum,Mammals,,T,,,
Nevada,Gopherus agassizi,Reptiles,Turtles,T,,,
New Hampshire,Anaxyrus fowleri,Amphibians,Frogs/Toads,T,,,
New Hampshire,Podilymbus podiceps,Birds,,T,,,
New Hampshire,Gavia immer,Birds,,T,,,
New Hampshire,Falco peregrinus,Birds,,T,,,
New Hampshire,Sterna hirundo,Birds,,T,,,
New Hampshire,Calidris canutus,Birds,,T,,,
New Hampshire,Petrochelidon pyrrhonota,Birds,,T,,,
New Hampshire,Progne subis,Birds,,T,,,
New Hampshire,Setophaga cerulea,Birds,,T,,,
New Hampshire,Sturnella magna,Birds,,T,,,
New Hampshire,Ammodramus savannarum,Birds,,T,,,
New Hampshire,Notropis bifrenatus,Fish,,T,,,
New Hampshire,Acipenser oxyrinchus,Fish,,T,,,
New Hampshire,Prosopium cylindraceum,Fish,,T,,,
New Hampshire,Ligumia nasuta,Invertebrates,Mollusks,T,,,
New Hampshire,Lithophane lepida lepida,Invertebrates,Insects,T,,,
New Hampshire,Williamsonia lintneri,Invertebrates,Insects,T,,,
New Hampshire,Oeneis melissa semidea,Invertebrates,Insects,T,,,
New Hampshire,Callophrys hesseli,Invertebrates,Insects,T,,,
New Hampshire,Agalinis maritima ssp. maritima,Plants,,T,,,
New Hampshire,Kalmia procumbens,Plants,,T,,,
New Hampshire,Symphyotrichum patens var. patens,Plants,,T,,,
New Hampshire,Symphyotrichum ciliolatum,Plants,,T,,,
New Hampshire,Geum peckii,Plants,,T,,,
New Hampshire,Rubus chamaemorus,Plants,,T,,,
New Hampshire,Geum fragarioides,Plants,,T,,,
New Hampshire,Betula minor,Plants,,T,,,
New Hampshire,Betula glandulosa,Plants,,T,,,
New Hampshire,Betula nigra,Plants,,T,,,
New Hampshire,Vaccinium cespitosum,Plants,,T,,,
New Hampshire,Vaccinium boreale,Plants,,T,,,
New Hampshire,Platanthera flava var. herbiola,Plants,,T,,,
New Hampshire,Sparganium natans,Plants,,T,,,
New Hampshire,Sparganium eurycarpum,Plants,,T,,,
New Hampshire,Caulophyllum giganteum,Plants,,T,,,
New Hampshire,Diapensia lapponica ssp. lapponica,Plants,,T,,,
New Hampshire,Iva frutescens,Plants,,T,,,
New Hampshire,Dryopteris fragrans,Plants,,T,,,
New Hampshire,Gentianopsis crinita,Plants,,T,,,
New Hampshire,Panax quinquefolius,Plants,,T,,,
New Hampshire,Solidago odora ssp. odora,Plants,,T,,,
New Hampshire,Anthoxanthum monticola ssp. monticola,Plants,,T,,,
New Hampshire,Euthamia caroliniana,Plants,,T,,,
New Hampshire,Parnassia glauca,Plants,,T,,,
New Hampshire,Packera paupercula,Plants,,T,,,
New Hampshire,Gaylussacia bigeloviana,Plants,,T,,,
New Hampshire,Hudsonia tomentosa,Plants,,T,,,
New Hampshire,Polygonum douglasii,Plants,,T,,,
New Hampshire,Cypripedium parviflorum var. pubescens,Plants,,T,,,
New Hampshire,Lobelia kalmii,Plants,,T,,,
New Hampshire,Lupinus perennis ssp. perennis,Plants,,T,,,
New Hampshire,Acer nigrum,Plants,,T,,,
New Hampshire,Hippuris vulgaris,Plants,,T,,,
New Hampshire,Asclepias amplexicaulis,Plants,,T,,,
New Hampshire,Sphagnum andersonianum,Plants,,T,,,
New Hampshire,Sphagnum contortum,Plants,,T,,,
New Hampshire,Sphagnum majus ssp. norvegicum,Plants,,T,,,
New Hampshire,Sphagnum pylaesii,Plants,,T,,,
New Hampshire,Sphagnum riparium,Plants,,T,,,
New Hampshire,Sphagnum wulfianum,Plants,,T,,,
New Hampshire,Phyllodoce caerulea,Plants,,T,,,
New Hampshire,Heteranthera dubia,Plants,,T,,,
New Hampshire,Liparis loeselii,Plants,,T,,,
New Hampshire,Galearis spectabilis,Plants,,T,,,
New Hampshire,Triphora trianthophoros ssp. trianthophoros,Plants,,T,,,
New Hampshire,Pinus banksiana,Plants,,T,,,
New Hampshire,Isotria medeoloides,Plants,,T,,,
New Hampshire,Potamogeton alpinus,Plants,,T,,,
New Hampshire,Calamagrostis stricta ssp. inexpansa,Plants,,T,,,
New Hampshire,Rhododendron maximum,Plants,,T,,,
New Hampshire,Borodinia missouriensis,Plants,,T,,,
New Hampshire,Borodinia canadensis,Plants,,T,,,
New Hampshire,Rhododendron lapponicum,Plants,,T,,,
New Hampshire,Sanicula trifoliata,Plants,,T,,,
New Hampshire,Carex baileyi,Plants,,T,,,
New Hampshire,Carex bigelowii ssp. bigelowii,Plants,,T,,,
New Hampshire,Carex scirpoidea ssp. scirpoidea,Plants,,T,,,
New Hampshire,Carex cumulata,Plants,,T,,,
New Hampshire,Carex garberi,Plants,,T,,,
New Hampshire,Carex aurea,Plants,,T,,,
New Hampshire,Cyperus squarrosus,Plants,,T,,,
New Hampshire,Carex diandra,Plants,,T,,,
New Hampshire,Carex cephaloidea,Plants,,T,,,
New Hampshire,Paronychia argyrocoma,Plants,,T,,,
New Hampshire,Halenia deflexa ssp. deflexa,Plants,,T,,,
New Hampshire,Viburnum edule,Plants,,T,,,
New Hampshire,Hypoxis hirsuta,Plants,,T,,,
New Hampshire,Hackelia virginiana,Plants,,T,,,
New Hampshire,Aristida longespica var. geniculata,Plants,,T,,,
New Hampshire,Desmodium rotundifolium,Plants,,T,,,
New Hampshire,Cardamine maxima,Plants,,T,,,
New Hampshire,Neottia convallarioides,Plants,,T,,,
New Hampshire,Neottia cordata,Plants,,T,,,
New Hampshire,Viola pedata var. pedata,Plants,,T,,,
New Hampshire,Viola rostrata,Plants,,T,,,
New Hampshire,Viola palustris var. palustris,Plants,,T,,,
New Hampshire,Hydrophyllum virginianum,Plants,,T,,,
New Hampshire,Bidens beckii,Plants,,T,,,
New Hampshire,Paronychia canadensis,Plants,,T,,,
New Hampshire,Salix herbacea,Plants,,T,,,
New Hampshire,Salix planifolia ssp. planifolia,Plants,,T,,,
New Hampshire,Lysimachia thyrsiflora,Plants,,T,,,
New Hampshire,Clemmys guttata,Reptiles,Turtles,T,,,
New Hampshire,Coluber constrictor,Reptiles,Snakes,T,,,
New Mexico,Aneides hardii,Amphibians,Salamanders,T,,,
New Mexico,Incilius alvarius,Amphibians,Frogs/Toads,T,,,
New Mexico,Phalacrocorax brasilianus,Birds,,T,,,
New Mexico,Haliaeetus leucocephalus,Birds,,T,,,
New Mexico,Buteogallus anthracinus,Birds,,T,,,
New Mexico,Falco peregrinus,Birds,,T,,,
New Mexico,Meleagris gallopavo mexicana,Birds,,T,,,
New Mexico,Charadrius melodus,Birds,,T,,,
New Mexico,Megascops trichopsis,Birds,,T,,,
New Mexico,Aegolius funereus,Birds,,T,,,
New Mexico,Cynanthus latirostris,Birds,,T,,,
New Mexico,Hylocharis leucotis,Birds,,T,,,
New Mexico,Amazilia violiceps,Birds,,T,,,
New Mexico,Calothorax lucifer,Birds,,T,,,
New Mexico,Calypte costae,Birds,,T,,,
New Mexico,Melanerpes uropygialis,Birds,,T,,,
New Mexico,Vireo bellii,Birds,,T,,,
New Mexico,vireo vicinior,Birds,,T,,,
New Mexico,Melozone aberti,Birds,,T,,,
New Mexico,Ammodramus bairdii,Birds,,T,,,
New Mexico,Junco phaeonotus,Birds,,T,,,
New Mexico,Passerina versicolor,Birds,,T,,,
New Mexico,Oncorhynchus gilae,Fish,,T,,,
New Mexico,Astyanax mexicanus,Fish,,T,,,
New Mexico,Macrhybopsis tetranema,Fish,,T,,,
New Mexico,Phenacobius mirabilis,Fish,,T,,,
New Mexico,Cyprinodon pecosensis,Fish,,T,,,
New Mexico,Cyprinodon Tularosa,Fish,,T,,,
New Mexico,Poeciliopsis occidentalis,Fish,,T,,,
New Mexico,Etheostoma lepidum,Fish,,T,,,
New Mexico,Percina macrolepida,Fish,,T,Excludes population in the Canadian river drainage,,
New Mexico,Musculium lacustre,Invertebrates,Mollusks,T,,,
New Mexico,Musculium partumeium,Invertebrates,Mollusks,T,,,
New Mexico,Musculium transversum,Invertebrates,Mollusks,T,,,
New Mexico,Pisidium lilljeborgi,Invertebrates,Mollusks,T,,,
New Mexico,Pisidium sanguinichristi,Invertebrates,Mollusks,T,,,
New Mexico,Pyrgulopsis gilae,Invertebrates,Mollusks,T,,,
New Mexico,Pyrgulopsis pecosensis,Invertebrates,Mollusks,T,,,
New Mexico,Pyrgulopsis thermalis,Invertebrates,Mollusks,T,,,
New Mexico,Gyraulus crista,Invertebrates,Mollusks,T,,,
New Mexico,Gastrocopta dalliana dalliana,Invertebrates,Mollusks,T,,,
New Mexico,Vertigo ovata,Invertebrates,Mollusks,T,,,
New Mexico,Ashmunella hebardi,Invertebrates,Mollusks,T,,,
New Mexico,Ashmunella macromphala,Invertebrates,Mollusks,T,,,
New Mexico,Oreohelix pilsbryi,Invertebrates,Mollusks,T,,,
New Mexico,Sonorella todseni,Invertebrates,Mollusks,T,,,
New Mexico,Cryptotis parva,Mammals,,T,,,
New Mexico,Leptonycteris yerbabuenae,Mammals,,T,,,
New Mexico,Euderma maculatum,Mammals,,T,,,
New Mexico,Lasiurus xanthinus,Mammals,,T,,,
New Mexico,Lepus callotis,Mammals,,T,,,
New Mexico,Tamias quadrivittatus australis,Mammals,,T,,,
New Mexico,Thomomys umbrinus,Mammals,,T,,,
New Mexico,Martes caurina,Mammals,,T,,,
New Mexico,Pseudemys gorzugi,Reptiles,Turtles,T,,,
New Mexico,Sceloporus slevini,Reptiles,Lizards,T,,,
New Mexico,Aspidoscelis stictogramma,Reptiles,Lizards,T,,,
New Mexico,Plestiodon callicephallus,Reptiles,Lizards,T,,,
New Mexico,Senticolis triaspis,Reptiles,Snakes,T,,,
New Mexico,Thamnophis rufipunctatus,Reptiles,Snakes,T,,,
New Mexico,Thamnophis proximus,Reptiles,Snakes,T,,,
New Mexico,Crotalus lepidus lepidus,Reptiles,Snakes,T,,,
New York,Podilymbus podiceps,Birds,,T,,,
New York,Ixobrychus exilis,Birds,,T,,,
New York,Haliaeetus leucocephalus,Birds,,T,,,
New York,Circus cyaneus,Birds,,T,,,
New York,Rallus elegans,Birds,,T,,,
New York,Bartramia longicauda,Birds,,T,,,
New York,Sterna hirundo,Birds,,T,,,
New York,Sterna antillarum,Birds,,T,,,
New York,Calidris canutus rufa,Birds,,T,,,
New York,Cistothorus platensis,Birds,,T,,,
New York,Ammodramus henslowii,Birds,,T,,,
New York,Acipenser fulvescens,Fish,,T,,,
New York,Hiodon tergisus,Fish,,T,,,
New York,Erimyzon sucetta,Fish,,T,,,
New York,Erimystax x-punctata,Fish,,T,,,
New York,Acantharchus pomotis,Fish,,T,,,
New York,Enneacanthus obesus,Fish,,T,,,
New York,Lepomis megalotis,Fish,,T,,,
New York,Percina macrocephala,Fish,,T,,,
New York,Ammocrypta pellucida,Fish,,T,,,
New York,Etheostoma fusiforme,Fish,,T,,,
New York,Etheostoma maculatum,Fish,,T,,,
New York,Alasmidonta varicosa,Invertebrates,Mollusks,T,,,
New York,Lampsilis fasciola,Invertebrates,Mollusks,T,,,
New York,Lasmigona subviridis,Invertebrates,Mollusks,T,,,
New York,Enallagma recurvatum,Invertebrates,Insects,T,,,
New York,Enallagma pictum,Invertebrates,Insects,T,,,
New York,Enallagma minisculum,Invertebrates,Insects,T,,,
New York,Cicindela dorsalis dorsalis,Invertebrates,Insects,T,,,
New York,Callophrys irus,Invertebrates,Insects,T,,,
New York,Lynx canadensis,Mammals,,T,,,
New York,Myotis septentrionalis,Mammals,,T,,,
New York,Agalinis maritima var. maritima,Plants ,,T,,,
New York,Agastache nepetoides,Plants ,,T,,,
New York,Agrimonia rostellata,Plants ,,T,,,
New York,Agrostis mertensii,Plants ,,T,,,
New York,Aletris farinosa,Plants ,,T,,,
New York,Alisma gramineum,Plants ,,T,,,
New York,Allium cernuum var. cernuum,Plants ,,T,,,
New York,Amaranthus pumilus,Plants ,,T,,,
New York,Angelica lucida,Plants ,,T,,,
New York,Anticlea elegans ssp. glaucus,Plants ,,T,,,
New York,Arethusa bulbosa,Plants ,,T,,,
New York,Argentina egedii ssp. egedii,Plants ,,T,,,
New York,Asclepias purpurascens,Plants ,,T,,,
New York,Asclepias viridiflora,Plants ,,T,,,
New York,Asimina triloba,Plants ,,T,,,
New York,Asplenium montanum,Plants ,,T,,,
New York,Asplenium scolopendrium var. americanum,Plants ,,T,,,
New York,Betula pumila,Plants ,,T,,,
New York,Bidens laevis,Plants ,,T,,,
New York,Boechera dentata,Plants ,,T,,,
New York,Boechera grahamii,Plants ,,T,,,
New York,Boechera missouriensis,Plants ,,T,,,
New York,Boechera stricta,Plants ,,T,,,
New York,Bolboschoenus maritimus ssp. paludosus,Plants ,,T,,,
New York,Botrychium oneidense,Plants ,,T,,,
New York,Calamagrostis stricta ssp. inexpansa,Plants ,,T,,,
New York,Callitriche terrestris,Plants ,,T,,,
New York,Cardamine douglassii,Plants ,,T,,,
New York,Cardamine longii,Plants ,,T,,,
New York,Carex backii,Plants ,,T,,,
New York,Carex bigelowii,Plants ,,T,,,
New York,Carex buxbaumii,Plants ,,T,,,
New York,Carex chordorrhiza,Plants ,,T,,,
New York,Carex crawei,Plants ,,T,,,
New York,Carex cumulata,Plants ,,T,,,
New York,Carex davisii,Plants ,,T,,,
New York,Carex debilis var. debilis,Plants ,,T,,,
New York,Carex formosa,Plants ,,T,,,
New York,Carex glaucodea,Plants ,,T,,,
New York,Carex hormathodes,Plants ,,T,,,
New York,Carex houghtoniana,Plants ,,T,,,
New York,Carex jamesii,Plants ,,T,,,
New York,Carex lupuliformis,Plants ,,T,,,
New York,Carex merritt-fernaldii,Plants ,,T,,,
New York,Carex mesochorea,Plants ,,T,,,
New York,Carex molesta,Plants ,,T,,,
New York,Carex nigromarginata,Plants ,,T,,,
New York,Carex retroflexa,Plants ,,T,,,
New York,Carex schweinitzii,Plants ,,T,,,
New York,Carya laciniosa,Plants ,,T,,,
New York,Cenchrus tribuloides,Plants ,,T,,,
New York,Chamaecyparis thyoides,Plants ,,T,,,
New York,Chenopodium rubrum,Plants ,,T,,,
New York,Corydalis aurea,Plants ,,T,,,
New York,Crocanthemum dumosum,Plants ,,T,,,
New York,Crocanthemum propinquum,Plants ,,T,,,
New York,Cyperus lupulinus ssp. lupulinus,Plants ,,T,,,
New York,Cypripedium arietinum,Plants ,,T,,,
New York,Desmodium ciliare,Plants ,,T,,,
New York,Diapensia lapponica var. lapponica,Plants ,,T,,,
New York,Diarrhena obovata,Plants ,,T,,,
New York,Diospyros virginiana,Plants ,,T,,,
New York,Draba arabisans,Plants ,,T,,,
New York,Draba reptans,Plants ,,T,,,
New York,Eleocharis equisetoides,Plants ,,T,,,
New York,Eleocharis tuberculosa,Plants ,,T,,,
New York,Eleocharis uniglumis var. halophila,Plants ,,T,,,
New York,Endodeca serpentaria,Plants ,,T,,,
New York,Equisetum palustre,Plants ,,T,,,
New York,Equisetum pratense,Plants ,,T,,,
New York,Eupatorium album var. subvenosum,Plants ,,T,,,
New York,Eupatorium torreyanum,Plants ,,T,,,
New York,Eurybia spectabilis,Plants ,,T,,,
New York,Fimbristylis castanea,Plants ,,T,,,
New York,Frasera caroliniensis,Plants ,,T,,,
New York,Geum triflorum var. triflorum,Plants ,,T,,,
New York,Geum virginianum,Plants ,,T,,,
New York,Hedeoma hispida,Plants ,,T,,,
New York,Helianthus angustifolius,Plants ,,T,,,
New York,Hottonia inflata,Plants ,,T,,,
New York,Hydrangea arborescens,Plants ,,T,,,
New York,Hydrastis canadensis,Plants ,,T,,,
New York,Hypericum adpressum,Plants ,,T,,,
New York,Hypericum prolificum,Plants ,,T,,,
New York,Iris prismatica,Plants ,,T,,,
New York,Jeffersonia diphylla,Plants ,,T,,,
New York,Juncus trifidus,Plants ,,T,,,
New York,Lechea tenuifolia,Plants ,,T,,,
New York,Lespedeza angustifolia,Plants ,,T,,,
New York,Lespedeza stuevei,Plants ,,T,,,
New York,Liatris scariosa var. novae-angliae,Plants ,,T,,,
New York,Lilaeopsis chinensis,Plants ,,T,,,
New York,Linum intercursum,Plants ,,T,,,
New York,Linum medium var. texanum,Plants ,,T,,,
New York,Linum sulcatum,Plants ,,T,,,
New York,Ludwigia sphaerocarpa,Plants ,,T,,,
New York,Lycopus amplectens,Plants ,,T,,,
New York,Myriophyllum alterniflorum,Plants ,,T,,,
New York,Myriophyllum farwellii,Plants ,,T,,,
New York,Oenothera oakesiana,Plants ,,T,,,
New York,Oligoneuron ohioense,Plants ,,T,,,
New York,Oligoneuron rigidum var. rigidum,Plants ,,T,,,
New York,Orontium aquaticum,Plants ,,T,,,
New York,Oxalis violacea,Plants ,,T,,,
New York,Pedicularis lanceolata,Plants ,,T,,,
New York,Pellaea glabella ssp. glabella,Plants ,,T,,,
New York,Pinguicula vulgaris,Plants ,,T,,,
New York,Piptatherum canadense,Plants ,,T,,,
New York,Plantago maritima var. juncoides,Plants ,,T,,,
New York,Podostemum ceratophyllum,Plants ,,T,,,
New York,Polygala nuttallii,Plants ,,T,,,
New York,Polygonum douglasii,Plants ,,T,,,
New York,Populus heterophylla,Plants ,,T,,,
New York,Potamogeton alpinus,Plants ,,T,,,
New York,Potamogeton hillii,Plants ,,T,,,
New York,Potamogeton pulcher,Plants ,,T,,,
New York,Primula mistassinica,Plants ,,T,,,
New York,Proserpinaca pectinata,Plants ,,T,,,
New York,Prunus pumila var. depressa,Plants ,,T,,,
New York,Pycnanthemum muticum,Plants ,,T,,,
New York,Pyrola asarifolia ssp. asarifolia,Plants ,,T,,,
New York,Rhododendron canadense,Plants ,,T,,,
New York,Rhynchospora inundata,Plants ,,T,,,
New York,Rhynchospora nitens,Plants ,,T,,,
New York,Rorippa aquatica,Plants ,,T,,,
New York,Rotala ramosior,Plants ,,T,,,
New York,Sabatia stellaris,Plants ,,T,,,
New York,Sagittaria montevidensis var. spongiosa,Plants ,,T,,,
New York,Salicornia bigelovii,Plants ,,T,,,
New York,Salix cordata,Plants ,,T,,,
New York,Salix uva-ursi,Plants ,,T,,,
New York,Saxifraga aizoides,Plants ,,T,,,
New York,Sericocarpus linifolius,Plants ,,T,,,
New York,Silene caroliniana ssp. pensylvanica,Plants ,,T,,,
New York,Solidago leiocarpa,Plants ,,T,,,
New York,Solidago simplex var. monticola,Plants ,,T,,,
New York,Sparganium natans,Plants ,,T,,,
New York,Sporobolus heterolepis,Plants ,,T,,,
New York,Stachys hyssopifolia,Plants ,,T,,,
New York,Stellaria longipes,Plants ,,T,,,
New York,Symphyotrichum boreale,Plants ,,T,,,
New York,Symphyotrichum subulatum var. subulatum,Plants ,,T,,,
New York,Trichophorum cespitosum ssp. cespitosum,Plants ,,T,,,
New York,Triglochin palustre,Plants ,,T,,,
New York,Triphora trianthophora,Plants ,,T,,,
New York,Tripsacum dactyloides,Plants ,,T,,,
New York,Ulmus thomasii,Plants ,,T,,,
New York,Utricularia radiata,Plants ,,T,,,
New York,Utricularia striata,Plants ,,T,,,
New York,Vaccinium boreale,Plants ,,T,,,
New York,Veronicastrum virginicum,Plants ,,T,,,
New York,Viburnum dentatum var. venosum,Plants ,,T,,,
New York,Viburnum edule,Plants ,,T,,,
New York,Viola primulifolia,Plants ,,T,,,
New York,Xyris smalliana,Plants ,,T,,,
New York,Emydoidea blandingii,Reptiles,Turtles,T,,,
New York,Chelonia mydas,Reptiles,Turtles,T,Marine,,
New York,Caretta caretta,Reptiles,Turtles,T,Marine,,
New York,Sceloporus undulatus,Reptiles,Lizards,T,,,
New York,Crotalus horridus,Reptiles,Snakes,T,,,
North Carolina,Rana capito capito,Amphibians,Frogs/Toads,T,,,
North Carolina,Ambystoma mabeei,Amphibians,Frogs/Toads,T,,,
North Carolina,Ambystoma tigrinum tigrinum,Amphibians,Salamanders,T,,,
North Carolina,Eurycea junaluska,Amphibians,Salamanders,T,,,
North Carolina,Plethodon wehrlei,Amphibians,Salamanders,T,,,
North Carolina,Haliaeetus leucocephalus,Birds,,T,,,
North Carolina,Aegolius acadicus,Birds,,T,,,
North Carolina,Calidris canutus rufa,Birds,,T,,,
North Carolina,Mycteria americana,Birds,,T,,,
North Carolina,Hydroprogne caspia,Birds,,T,,,
